interneuron_id,neuron_name,cluster,function,is_hub,degree_centrality,betweenness_centrality,n_target_mns,total_mn_synapses,avg_mn_synapses,n_input_dns,total_dn_synapses,avg_dn_synapses,hub_score,cluster_score,dn_input_score,mn_output_score,composite_score,rank
720575941567123444,IN03B063,3,power_control,True,0.11153119092627599,0.000358075909806208,2,77,38.5,0,0,0.0,14.99026548887364,100,0.0,9.930555555555555,31.4831907577732,126
720575941574184699,INXXX076,1,power_control,True,0.09073724007561437,2.0801077646704397e-05,3,102,34.0,0,0,0.0,12.126514434437961,100,0.0,14.128787878787877,31.463711906088964,127
720575941678358973,w-cHIN,5,steering_control,True,0.013232514177693762,0.0,1,32,32.0,6,288,48.0,1.7676767676767675,75,45.04347826086956,4.595959595959596,31.460364514712342,128
720575941450532174,IN11A001,4,power_control,True,0.05671077504725898,0.0,2,149,74.5,1,25,25.0,7.575757575757576,100,5.507246376811594,14.021464646464645,31.4538317962231,129
720575941729958699,IN06A033,5,steering_control,True,0.11153119092627599,0.00933068551546698,5,413,82.6,0,0,0.0,17.27743480723532,75,0.0,37.35479797979798,31.404190038130192,130
720575941481036797,IN03B086,1,power_control,True,0.11342155009451796,2.380915550862122e-05,2,64,32.0,0,0,0.0,15.157584240929348,100,0.0,9.191919191919192,31.38565911066264,131
720575941525142182,IN06B069,1,power_control,True,0.11342155009451796,2.380915550862122e-05,2,63,31.5,0,0,0.0,15.157584240929348,100,0.0,9.13510101010101,31.374295474299004,132
720575941537719165,IN03B086,1,power_control,True,0.11342155009451796,2.380915550862122e-05,2,62,31.0,0,0,0.0,15.157584240929348,100,0.0,9.078282828282827,31.362931837935367,133
720575941687911663,INXXX142,3,power_control,True,0.07561436672967864,0.0037162742739302286,3,119,39.666666666666664,0,0,0.0,11.048309590401415,100,0.0,15.094696969696969,31.33343227105982,134
720575941430842209,IN18B041,3,power_control,True,0.11153119092627599,0.000358075909806208,2,63,31.5,0,0,0.0,14.99026548887364,100,0.0,9.13510101010101,31.32409984868229,135
720575941551443610,IN06A042,3,power_control,True,0.11153119092627599,0.000358075909806208,2,62,31.0,0,0,0.0,14.99026548887364,100,0.0,9.078282828282827,31.312736212318654,136
720575941564553223,IN06A022,3,power_control,True,0.11153119092627599,0.000358075909806208,2,56,28.0,0,0,0.0,14.99026548887364,100,0.0,8.737373737373737,31.244554394136838,137
720575941630936251,IN03B089,1,power_control,True,0.11153119092627599,0.00018718166437079964,2,56,28.0,0,0,0.0,14.946703571881525,100,0.0,8.737373737373737,31.231485819039204,138
720575941459312966,IN06A022,3,power_control,True,0.11153119092627599,0.000358075909806208,2,53,26.5,0,0,0.0,14.99026548887364,100,0.0,8.566919191919192,31.210463485045928,139
720575941729950507,IN03B081,1,power_control,True,0.08506616257088848,1.008326474279085e-05,3,90,30.0,0,0,0.0,11.366206645278183,100,0.0,13.446969696969695,31.099255932977393,140
720575941573255581,IN03B063,3,power_control,True,0.07561436672967864,0.0037162742739302286,3,98,32.666666666666664,0,0,0.0,11.048309590401415,100,0.0,13.90151515151515,31.094795907423457,141
720575941535943178,dMS5,5,steering_control,True,0.17013232514177695,0.009298152478430403,5,178,35.6,0,0,0.0,25.097424778989964,75,0.0,24.002525252525253,31.07973248420204,142
720575941552793939,IN06B066,1,power_control,True,0.1001890359168242,0.00015850329197354885,2,78,39.0,0,0,0.0,13.424241776183964,100,0.0,9.987373737373737,31.024747280329937,143
720575941528944568,IN06A002,5,steering_control,True,0.030245746691871456,0.016626568138855474,3,248,82.66666666666667,3,127,42.333333333333336,8.278611004501599,75,21.043478260869566,22.424242424242422,30.979301351416353,144
720575941575696217,IN06B069,1,power_control,True,0.10396975425330814,0.00022662613936740575,2,58,29.0,0,0,0.0,13.946657183229132,100,0.0,8.8510101010101,30.95419917517076,145
720575941505493026,IN03B089,1,power_control,True,0.10396975425330814,0.00022662613936740575,2,53,26.5,0,0,0.0,13.946657183229132,100,0.0,8.566919191919192,30.897380993352577,146
720575941593615211,IN14B007,5,steering_control,True,0.0945179584120983,0.0027398079311032404,4,166,41.5,2,106,53.0,13.324655280532335,75,15.884057971014492,20.542929292929294,30.826996935499185,147
720575941505889409,IN03B086,1,power_control,True,0.09829867674858224,9.034930363880655e-05,2,65,32.5,0,0,0.0,13.154343683660764,100,0.0,9.248737373737374,30.796050579845705,148
720575941472090922,IN03B089,1,power_control,True,0.09640831758034027,9.286749193933024e-05,2,62,31.0,0,0,0.0,12.902460331683058,100,0.0,9.078282828282827,30.68639466516148,149
720575941447591246,IN03B081,1,power_control,True,0.09262759924385633,0.0001813524757857966,2,66,33.0,0,0,0.0,12.419965153241401,100,0.0,9.305555555555555,30.587100657083532,150
720575941483838349,INXXX138,3,power_control,True,0.09073724007561437,0.0,2,65,32.5,0,0,0.0,12.121212121212121,100,0.0,9.248737373737374,30.48611111111111,151
720575941571515131,IN03B086,1,power_control,True,0.09073724007561437,1.5082366885324559e-05,2,59,29.5,0,0,0.0,12.125056702477155,100,0.0,8.907828282828284,30.419082667308803,152
720575941474459707,IN03B058,2,power_control,True,0.08695652173913043,0.0,2,61,30.5,0,0,0.0,11.616161616161614,100,0.0,9.021464646464647,30.289141414141415,153
720575941560427379,INXXX095,2,power_control,True,0.08695652173913043,0.0,1,109,109.0,0,0,0.0,11.616161616161614,100,0.0,8.970959595959595,30.279040404040405,154
720575941567639922,IN06B038,3,power_control,True,0.07561436672967864,0.0037162742739302286,2,66,33.0,0,0,0.0,11.048309590401415,100,0.0,9.305555555555555,30.175603988231536,155
720575941602987510,INXXX095,2,power_control,True,0.08695652173913043,0.0,1,99,99.0,0,0,0.0,11.616161616161614,100,0.0,8.402777777777779,30.16540404040404,156
720575941518439347,IN07B084,1,power_control,True,0.1001890359168242,0.0,1,44,44.0,0,0,0.0,13.383838383838384,100,0.0,5.277777777777778,30.070707070707073,157
720575941524196683,IN07B047,1,power_control,True,0.1001890359168242,0.0,1,42,42.0,0,0,0.0,13.383838383838384,100,0.0,5.164141414141414,30.0479797979798,158
720575941535419418,IN06B069,1,power_control,True,0.1001890359168242,0.0,1,42,42.0,0,0,0.0,13.383838383838384,100,0.0,5.164141414141414,30.0479797979798,159
