dn_id,dn_name,has_direct,direct_target_mns,direct_synapses,has_indirect,indirect_target_ins,indirect_reachable_mns,indirect_synapses,category,total_synapses
720575941530080997,DNxn111,False,0.0,0.0,False,0,0,0,neither,0.0
720575941529830840,DNfl024,False,0.0,0.0,False,0,0,0,neither,0.0
720575941526696804,DNut054,False,0.0,0.0,False,0,0,0,neither,0.0
720575941521454003,oviDN,False,0.0,0.0,False,0,0,0,neither,0.0
720575941522739275,DNg10,False,0.0,0.0,False,0,0,0,neither,0.0
720575941523079671,DNg106,False,0.0,0.0,False,0,0,0,neither,0.0
720575941523106295,DNg14,False,0.0,0.0,False,0,0,0,neither,0.0
720575941523236171,DNg36,False,0.0,0.0,False,0,0,0,neither,0.0
720575941523447883,DNg07,False,0.0,0.0,False,0,0,0,neither,0.0
720575941523790925,DNg106,False,0.0,0.0,False,0,0,0,neither,0.0
720575941524167755,oviDN,False,0.0,0.0,False,0,0,0,neither,0.0
720575941524210763,DNg47,False,0.0,0.0,False,0,0,0,neither,0.0
720575941524478795,DNit003,False,0.0,0.0,False,0,0,0,neither,0.0
720575941524958118,DNut042,False,0.0,0.0,False,0,0,0,neither,0.0
720575941525186818,DNnt016,False,0.0,0.0,False,0,0,0,neither,0.0
720575941526676301,DNut047,False,0.0,0.0,False,0,0,0,neither,0.0
720575941526723940,DNp65,False,0.0,0.0,False,0,0,0,neither,0.0
720575941529824440,oviDN,False,0.0,0.0,False,0,0,0,neither,0.0
720575941526772836,DNg37,False,0.0,0.0,False,0,0,0,neither,0.0
720575941526849357,DNg107,False,0.0,0.0,False,0,0,0,neither,0.0
720575941526946562,DNa11,False,0.0,0.0,False,0,0,0,neither,0.0
720575941527175524,DNg03,False,0.0,0.0,False,0,0,0,neither,0.0
720575941527644600,DNg57,False,0.0,0.0,False,0,0,0,neither,0.0
720575941527922598,DNg08,False,0.0,0.0,False,0,0,0,neither,0.0
720575941528092344,DNg36,False,0.0,0.0,False,0,0,0,neither,0.0
720575941528109222,DNg88,False,0.0,0.0,False,0,0,0,neither,0.0
720575941529139844,DNxn153,False,0.0,0.0,False,0,0,0,neither,0.0
720575941529212600,DNge031,False,0.0,0.0,False,0,0,0,neither,0.0
720575941529494660,DNc01,False,0.0,0.0,False,0,0,0,neither,0.0
720575941529711288,DNge004,False,0.0,0.0,False,0,0,0,neither,0.0
720575941529744869,DNg106,False,0.0,0.0,False,0,0,0,neither,0.0
720575941536706753,DNg80,False,0.0,0.0,False,0,0,0,neither,0.0
720575941537718653,DNxn108,False,0.0,0.0,False,0,0,0,neither,0.0
720575941521282739,DNg49,False,0.0,0.0,False,0,0,0,neither,0.0
720575941537766632,DNd05,False,0.0,0.0,False,0,0,0,neither,0.0
720575941546602345,DNpe031,False,0.0,0.0,False,0,0,0,neither,0.0
720575941546970292,DNp16,False,0.0,0.0,False,0,0,0,neither,0.0
720575941547317940,DNge032,False,0.0,0.0,False,0,0,0,neither,0.0
720575941547473268,DNnt008,False,0.0,0.0,False,0,0,0,neither,0.0
720575941547763060,DNfl037,False,0.0,0.0,False,0,0,0,neither,0.0
720575941548066184,DNge073,False,0.0,0.0,False,0,0,0,neither,0.0
720575941548170120,DNxl094,False,0.0,0.0,False,0,0,0,neither,0.0
720575941548409377,DNxn128,False,0.0,0.0,False,0,0,0,neither,0.0
720575941548641085,DNfl020,False,0.0,0.0,False,0,0,0,neither,0.0
720575941548655496,DNxl132,False,0.0,0.0,False,0,0,0,neither,0.0
720575941549022497,DNpe054,False,0.0,0.0,False,0,0,0,neither,0.0
720575941549156980,DNg02,False,0.0,0.0,False,0,0,0,neither,0.0
720575941549490209,DNg02,False,0.0,0.0,False,0,0,0,neither,0.0
720575941549788961,DNpe054,False,0.0,0.0,False,0,0,0,neither,0.0
720575941550148724,DNg31,False,0.0,0.0,False,0,0,0,neither,0.0
720575941550401086,DNfl024,False,0.0,0.0,False,0,0,0,neither,0.0
720575941550561341,DNxn189,False,0.0,0.0,False,0,0,0,neither,0.0
720575941551093639,DNg12,False,0.0,0.0,False,0,0,0,neither,0.0
720575941551193115,DNg10,False,0.0,0.0,False,0,0,0,neither,0.0
720575941551774526,DNit013,False,0.0,0.0,False,0,0,0,neither,0.0
720575941551991295,DNg16,False,0.0,0.0,False,0,0,0,neither,0.0
720575941552002815,DNg57,False,0.0,0.0,False,0,0,0,neither,0.0
720575941552009727,DNg49,False,0.0,0.0,False,0,0,0,neither,0.0
720575941552163583,DNpe022,False,0.0,0.0,False,0,0,0,neither,0.0
720575941552584510,DNxn144,False,0.0,0.0,False,0,0,0,neither,0.0
720575941552768062,DNxn172,False,0.0,0.0,False,0,0,0,neither,0.0
720575941552863489,DNg92,False,0.0,0.0,False,0,0,0,neither,0.0
720575941553550471,DNxn109,False,0.0,0.0,False,0,0,0,neither,0.0
720575941553551495,DNg07,False,0.0,0.0,False,0,0,0,neither,0.0
720575941546513001,DNp70,False,0.0,0.0,False,0,0,0,neither,0.0
720575941546194364,DNge145,False,0.0,0.0,False,0,0,0,neither,0.0
720575941545432425,DNb08,False,0.0,0.0,False,0,0,0,neither,0.0
720575941540291789,DNxl110,False,0.0,0.0,False,0,0,0,neither,0.0
720575941537912291,DNpe012,False,0.0,0.0,False,0,0,0,neither,0.0
720575941538209229,DNg10,False,0.0,0.0,False,0,0,0,neither,0.0
720575941538221288,DNg26,False,0.0,0.0,False,0,0,0,neither,0.0
720575941538255587,DNg110,False,0.0,0.0,False,0,0,0,neither,0.0
720575941538336381,DNg60,False,0.0,0.0,False,0,0,0,neither,0.0
720575941539028722,DNxl099,False,0.0,0.0,False,0,0,0,neither,0.0
720575941539243669,DNnt016,False,0.0,0.0,False,0,0,0,neither,0.0
720575941539325333,DNfl040,False,0.0,0.0,False,0,0,0,neither,0.0
720575941539407090,DNpe011,False,0.0,0.0,False,0,0,0,neither,0.0
720575941539552717,DNxn115,False,0.0,0.0,False,0,0,0,neither,0.0
720575941539816061,DNxn153,False,0.0,0.0,False,0,0,0,neither,0.0
720575941540257741,DNxn167,False,0.0,0.0,False,0,0,0,neither,0.0
720575941540269693,oviDN,False,0.0,0.0,False,0,0,0,neither,0.0
720575941540462285,DNxl067,False,0.0,0.0,False,0,0,0,neither,0.0
720575941545418501,DNg67,False,0.0,0.0,False,0,0,0,neither,0.0
720575941540535069,DNg12,False,0.0,0.0,False,0,0,0,neither,0.0
720575941541271325,DNg78,False,0.0,0.0,False,0,0,0,neither,0.0
720575941542514268,DNg43,False,0.0,0.0,False,0,0,0,neither,0.0
720575941542584837,DNge020,False,0.0,0.0,False,0,0,0,neither,0.0
720575941542617117,DNp17,False,0.0,0.0,False,0,0,0,neither,0.0
720575941542676572,DNg85,False,0.0,0.0,False,0,0,0,neither,0.0
720575941542733573,DNfl021,False,0.0,0.0,False,0,0,0,neither,0.0
720575941542885661,DNg84,False,0.0,0.0,False,0,0,0,neither,0.0
720575941543092060,DNp14,False,0.0,0.0,False,0,0,0,neither,0.0
720575941543093021,DNxl073,False,0.0,0.0,False,0,0,0,neither,0.0
720575941543108956,DNp37,False,0.0,0.0,False,0,0,0,neither,0.0
720575941545033916,DNnt011,False,0.0,0.0,False,0,0,0,neither,0.0
720575941545120361,DNg12,False,0.0,0.0,False,0,0,0,neither,0.0
720575941521369523,DNge092,False,0.0,0.0,False,0,0,0,neither,0.0
720575941521274551,DNg35,False,0.0,0.0,False,0,0,0,neither,0.0
720575941495055486,DNpe001,False,0.0,0.0,False,0,0,0,neither,0.0
720575941508261922,DNnt007,False,0.0,0.0,False,0,0,0,neither,0.0
720575941504331607,DNg110,False,0.0,0.0,False,0,0,0,neither,0.0
720575941504459458,DNxl063,False,0.0,0.0,False,0,0,0,neither,0.0
720575941504602418,DNxn129,False,0.0,0.0,False,0,0,0,neither,0.0
720575941504687810,DNxn113,False,0.0,0.0,False,0,0,0,neither,0.0
720575941505033010,DNp52,False,0.0,0.0,False,0,0,0,neither,0.0
720575941505242789,DNg52,False,0.0,0.0,False,0,0,0,neither,0.0
720575941505410876,DNfl020,False,0.0,0.0,False,0,0,0,neither,0.0
720575941505415484,DNfl021,False,0.0,0.0,False,0,0,0,neither,0.0
720575941505767970,DNg20,False,0.0,0.0,False,0,0,0,neither,0.0
720575941505929506,DNg02,False,0.0,0.0,False,0,0,0,neither,0.0
720575941505983813,DNg07,False,0.0,0.0,False,0,0,0,neither,0.0
720575941505988165,DNge151,False,0.0,0.0,False,0,0,0,neither,0.0
720575941506164037,DNg46,False,0.0,0.0,False,0,0,0,neither,0.0
720575941506196247,DNp20,False,0.0,0.0,False,0,0,0,neither,0.0
720575941506229889,DNge089,False,0.0,0.0,False,0,0,0,neither,0.0
720575941506628225,DNge095,False,0.0,0.0,False,0,0,0,neither,0.0
720575941506644028,DNnt011,False,0.0,0.0,False,0,0,0,neither,0.0
720575941506736956,DNp29,False,0.0,0.0,False,0,0,0,neither,0.0
720575941507049239,DNit008,False,0.0,0.0,False,0,0,0,neither,0.0
720575941507062807,DNg19,False,0.0,0.0,False,0,0,0,neither,0.0
720575941507065111,DNxn109,False,0.0,0.0,False,0,0,0,neither,0.0
720575941507079703,DNxl100,False,0.0,0.0,False,0,0,0,neither,0.0
720575941507205143,DNxn178,False,0.0,0.0,False,0,0,0,neither,0.0
720575941507243333,DNge061,False,0.0,0.0,False,0,0,0,neither,0.0
720575941507243589,DNbe002,False,0.0,0.0,False,0,0,0,neither,0.0
720575941507249221,DNg109,False,0.0,0.0,False,0,0,0,neither,0.0
720575941507409502,DNge116,False,0.0,0.0,False,0,0,0,neither,0.0
720575941507724929,DNxn109,False,0.0,0.0,False,0,0,0,neither,0.0
720575941507751447,DNxn146,False,0.0,0.0,False,0,0,0,neither,0.0
720575941504258839,DNge025,False,0.0,0.0,False,0,0,0,neither,0.0
720575941504090162,DNxl022,False,0.0,0.0,False,0,0,0,neither,0.0
720575941503846706,DNpe011,False,0.0,0.0,False,0,0,0,neither,0.0
720575941499200585,DNg95,False,0.0,0.0,False,0,0,0,neither,0.0
720575941495266247,DNxl104,False,0.0,0.0,False,0,0,0,neither,0.0
720575941495775431,DNge085,False,0.0,0.0,False,0,0,0,neither,0.0
720575941496208071,DNge058,False,0.0,0.0,False,0,0,0,neither,0.0
720575941496684672,DNxl106,False,0.0,0.0,False,0,0,0,neither,0.0
720575941496695751,DNg22,False,0.0,0.0,False,0,0,0,neither,0.0
720575941496696263,DNp58,False,0.0,0.0,False,0,0,0,neither,0.0
720575941496697216,DNp39,False,0.0,0.0,False,0,0,0,neither,0.0
720575941496731042,DNg72,False,0.0,0.0,False,0,0,0,neither,0.0
720575941498434683,DNge094,False,0.0,0.0,False,0,0,0,neither,0.0
720575941498788258,DNnt011,False,0.0,0.0,False,0,0,0,neither,0.0
720575941498984161,DNxl114,False,0.0,0.0,False,0,0,0,neither,0.0
720575941499077089,DNpe027,False,0.0,0.0,False,0,0,0,neither,0.0
720575941499166281,DNxl021,False,0.0,0.0,False,0,0,0,neither,0.0
720575941499708745,MDN,False,0.0,0.0,False,0,0,0,neither,0.0
720575941503769650,DNg52,False,0.0,0.0,False,0,0,0,neither,0.0
720575941500839147,DNit005,False,0.0,0.0,False,0,0,0,neither,0.0
720575941501552983,DNg02,False,0.0,0.0,False,0,0,0,neither,0.0
720575941501608939,DNfl044,False,0.0,0.0,False,0,0,0,neither,0.0
720575941501635927,DNg02,False,0.0,0.0,False,0,0,0,neither,0.0
720575941502004107,DNpe003,False,0.0,0.0,False,0,0,0,neither,0.0
720575941502273419,DNxl105,False,0.0,0.0,False,0,0,0,neither,0.0
720575941502715019,DNg24,False,0.0,0.0,False,0,0,0,neither,0.0
720575941502734475,DNp38,False,0.0,0.0,False,0,0,0,neither,0.0
720575941503131371,DNut046,False,0.0,0.0,False,0,0,0,neither,0.0
720575941503461867,DNge010,False,0.0,0.0,False,0,0,0,neither,0.0
720575941503527147,DNge025,False,0.0,0.0,False,0,0,0,neither,0.0
720575941503529522,DNg10,False,0.0,0.0,False,0,0,0,neither,0.0
720575941503767127,DNg37,False,0.0,0.0,False,0,0,0,neither,0.0
720575941507894366,DNg69,False,0.0,0.0,False,0,0,0,neither,0.0
720575941508298786,DNg43,False,0.0,0.0,False,0,0,0,neither,0.0
720575941521256115,DNxn181,False,0.0,0.0,False,0,0,0,neither,0.0
720575941508471824,DNg81,False,0.0,0.0,False,0,0,0,neither,0.0
720575941515922778,DNxn183,False,0.0,0.0,False,0,0,0,neither,0.0
720575941515944803,DNge048,False,0.0,0.0,False,0,0,0,neither,0.0
720575941515969123,DNg60,False,0.0,0.0,False,0,0,0,neither,0.0
720575941516229475,DNp34,False,0.0,0.0,False,0,0,0,neither,0.0
720575941516237817,DNd02,False,0.0,0.0,False,0,0,0,neither,0.0
720575941516271450,DNg56,False,0.0,0.0,False,0,0,0,neither,0.0
720575941516357881,DNpe014,False,0.0,0.0,False,0,0,0,neither,0.0
720575941516480110,DNit005,False,0.0,0.0,False,0,0,0,neither,0.0
720575941516601690,oviDN,False,0.0,0.0,False,0,0,0,neither,0.0
720575941516764819,DNg02,False,0.0,0.0,False,0,0,0,neither,0.0
720575941516800147,DNnt019,False,0.0,0.0,False,0,0,0,neither,0.0
720575941517006296,DNg03,False,0.0,0.0,False,0,0,0,neither,0.0
720575941517695660,DNxn144,False,0.0,0.0,False,0,0,0,neither,0.0
720575941518261932,DNg12,False,0.0,0.0,False,0,0,0,neither,0.0
720575941518509495,DNxl131,False,0.0,0.0,False,0,0,0,neither,0.0
720575941518794668,DNxl097,False,0.0,0.0,False,0,0,0,neither,0.0
720575941518945459,DNge071,False,0.0,0.0,False,0,0,0,neither,0.0
720575941519241176,DNxl111,False,0.0,0.0,False,0,0,0,neither,0.0
720575941519246296,DNge080,False,0.0,0.0,False,0,0,0,neither,0.0
720575941519274968,DNp17,False,0.0,0.0,False,0,0,0,neither,0.0
720575941519453550,DNxn168,False,0.0,0.0,False,0,0,0,neither,0.0
720575941519462766,DNg104,False,0.0,0.0,False,0,0,0,neither,0.0
720575941519464046,DNg97,False,0.0,0.0,False,0,0,0,neither,0.0
720575941519611608,DNxl086,False,0.0,0.0,False,0,0,0,neither,0.0
720575941519656814,DNxl117,False,0.0,0.0,False,0,0,0,neither,0.0
720575941519658862,DNp64,False,0.0,0.0,False,0,0,0,neither,0.0
720575941519866840,DNg76,False,0.0,0.0,False,0,0,0,neither,0.0
720575941520735411,DNge098,False,0.0,0.0,False,0,0,0,neither,0.0
720575941521188791,DNpe052,False,0.0,0.0,False,0,0,0,neither,0.0
720575941515872003,DNp56,False,0.0,0.0,False,0,0,0,neither,0.0
720575941515840403,DNge145,False,0.0,0.0,False,0,0,0,neither,0.0
720575941515746051,DNge044,False,0.0,0.0,False,0,0,0,neither,0.0
720575941513793612,DNg12,False,0.0,0.0,False,0,0,0,neither,0.0
720575941508500609,DNxl087,False,0.0,0.0,False,0,0,0,neither,0.0
720575941509165185,DNp27,False,0.0,0.0,False,0,0,0,neither,0.0
720575941510361298,DNge117,False,0.0,0.0,False,0,0,0,neither,0.0
720575941510509072,DNnt009,False,0.0,0.0,False,0,0,0,neither,0.0
720575941510651152,DNge138,False,0.0,0.0,False,0,0,0,neither,0.0
720575941511270610,DNg39,False,0.0,0.0,False,0,0,0,neither,0.0
720575941511281618,DNg96,False,0.0,0.0,False,0,0,0,neither,0.0
720575941512496716,DNxl094,False,0.0,0.0,False,0,0,0,neither,0.0
720575941512600140,DNxn106,False,0.0,0.0,False,0,0,0,neither,0.0
720575941513032780,DNit003,False,0.0,0.0,False,0,0,0,neither,0.0
720575941513203665,DNp41,False,0.0,0.0,False,0,0,0,neither,0.0
720575941513419619,DNge118,False,0.0,0.0,False,0,0,0,neither,0.0
720575941513674131,DNfl037,False,0.0,0.0,False,0,0,0,neither,0.0
720575941513798097,DNg88,False,0.0,0.0,False,0,0,0,neither,0.0
720575941515726691,DNge028,False,0.0,0.0,False,0,0,0,neither,0.0
720575941513808849,DNge038,False,0.0,0.0,False,0,0,0,neither,0.0
720575941513981433,DNg26,False,0.0,0.0,False,0,0,0,neither,0.0
720575941514064716,DNd05,False,0.0,0.0,False,0,0,0,neither,0.0
720575941514111564,DNg72,False,0.0,0.0,False,0,0,0,neither,0.0
720575941514447097,DNnt018,False,0.0,0.0,False,0,0,0,neither,0.0
720575941514456569,DNfl032,False,0.0,0.0,False,0,0,0,neither,0.0
720575941514608995,DNg81,False,0.0,0.0,False,0,0,0,neither,0.0
720575941514787907,DNge068,False,0.0,0.0,False,0,0,0,neither,0.0
720575941515074883,DNp39,False,0.0,0.0,False,0,0,0,neither,0.0
720575941515077699,DNg12,False,0.0,0.0,False,0,0,0,neither,0.0
720575941515238234,DNg07,False,0.0,0.0,False,0,0,0,neither,0.0
720575941515411603,DNit005,False,0.0,0.0,False,0,0,0,neither,0.0
720575941515579747,DNxn170,False,0.0,0.0,False,0,0,0,neither,0.0
720575941733215019,DNpe013,False,0.0,0.0,False,0,0,0,neither,0.0
