interneuron_id,degree_centrality,betweenness_centrality,n_target_mns
720575941429466839,0.10894941634241245,6.101849292403944e-05,2
720575941437603669,0.10765239948119325,0.00012633091692419197,5
720575941628377314,0.10765239948119325,0.00012633091692419197,5
720575941501026283,0.10765239948119325,0.00012076760020179079,5
720575941530861699,0.10765239948119325,0.00012633091692419197,5
720575941505610263,0.10765239948119325,0.007513850299811265,2
720575941614919893,0.10765239948119325,0.00012633091692419197,5
720575941485135426,0.10765239948119325,0.00012633091692419197,5
720575941621586172,0.10765239948119325,0.00012633091692419197,5
720575941576934645,0.10765239948119325,0.00012076760020179079,5
720575941624764268,0.10765239948119325,0.00012076760020179079,5
720575941446990261,0.10765239948119325,0.00012076760020179079,5
720575941685707788,0.10765239948119325,0.00012633091692419197,4
720575941563872359,0.10765239948119325,0.00012076760020179079,5
720575941535419418,0.10765239948119325,0.00012633091692419197,4
720575941472090922,0.10635538261997406,0.00011654467719384442,4
720575941571904669,0.10635538261997406,0.0001731781596658469,2
720575941489038311,0.10635538261997406,0.0001731781596658469,2
720575941600259369,0.10635538261997406,0.0001731781596658469,2
720575941553418724,0.10635538261997406,0.00011654467719384442,4
720575941459912262,0.10505836575875487,0.008146820193510531,2
720575941460571588,0.10505836575875487,0.0008741331686495863,3
720575941723242042,0.10505836575875487,0.003296476671502793,4
720575941521069751,0.10505836575875487,0.003296476671502793,4
720575941457073478,0.10505836575875487,0.002750305135697819,2
720575941490220750,0.10505836575875487,2.838856145835005e-05,3
720575941593615211,0.10376134889753566,0.005258872808798173,4
720575941525224614,0.10246433203631647,0.00010082833863027344,3
720575941474447134,0.10246433203631647,0.00011399160123771231,4
720575941468683997,0.10246433203631647,0.00011399160123771231,4
720575941461240019,0.10246433203631647,0.00011399160123771231,3
720575941553338778,0.10116731517509728,0.01486639432801693,4
720575941438729919,0.10116731517509728,2.6916042801045532e-05,4
720575941532507480,0.10116731517509728,2.6916042801045532e-05,4
720575941605602669,0.10116731517509728,2.6916042801045532e-05,4
720575941507787024,0.10116731517509728,0.008389473643245594,4
720575941586363716,0.10116731517509728,4.705153154293887e-05,2
720575941585289950,0.10116731517509728,0.00010151971298125361,2
720575941525142182,0.09987029831387807,2.377341795374531e-05,3
720575941447591246,0.09987029831387807,6.453707727244656e-05,3
720575941571515131,0.09987029831387807,6.453707727244656e-05,4
720575941700592858,0.09987029831387807,2.377341795374531e-05,3
720575941567639922,0.09857328145265888,0.00034366872488869626,2
720575941438935131,0.09857328145265888,0.00034366872488869626,2
720575941438748351,0.09857328145265888,0.00034366872488869626,2
720575941447025845,0.09857328145265888,0.00034366872488869626,2
720575941428428681,0.09857328145265888,4.170190989336796e-05,2
720575941570817352,0.09857328145265888,0.00034366872488869626,2
720575941667164081,0.09857328145265888,0.00034366872488869626,2
720575941657510992,0.09857328145265888,0.00034366872488869626,2
720575941684990447,0.09857328145265888,0.00034366872488869626,2
720575941533831194,0.09857328145265888,0.00034366872488869626,2
720575941687911663,0.09857328145265888,0.00034366872488869626,2
720575941626975782,0.09857328145265888,0.00034366872488869626,2
720575941469045824,0.09857328145265888,0.00034366872488869626,2
