dn_group,in_group,numerator_synapses,denominator_input,input_fraction
DNxn154,IN03B065,5,366.0,0.01366120218579235
DNge099,IN03B065,5,366.0,0.01366120218579235
DNp17,IN03B037,8,586.0,0.013651877133105802
DNp63,INXXX467,8,586.0,0.013651877133105802
DNg42,IN06A076,9,660.0,0.013636363636363636
DNae002,IN11B002,33,2421.0,0.013630731102850062
DNp08,IN12A035,21,1543.0,0.013609850939727802
DNxn124,IN06A127,4,294.0,0.013605442176870748
DNa04,IN03B074,17,1251.0,0.013589128697042365
DNge046,IN19A032,36,2650.0,0.013584905660377358
DNp10,IN12A036,68,5008.0,0.013578274760383386
DNxn124,IN00A032,3,221.0,0.013574660633484163
DNa08,IN00A032,3,221.0,0.013574660633484163
DNae003,IN02A026,15,1106.0,0.013562386980108499
DNxl080,IN16B020,14,1033.0,0.013552758954501452
DNge116,IN06A102,5,369.0,0.013550135501355014
DNb07,w-cHIN,374,27612.0,0.013544835578733884
DNg07,IN18B039,21,1551.0,0.013539651837524178
DNxn175,IN12A008,39,2881.0,0.013536966331135023
DNg02,IN03B043,9,666.0,0.013513513513513514
DNa01,IN04B081,24,1776.0,0.013513513513513514
DNa02,IN19A003,60,4442.0,0.0135074290859973
DNxn151,IN17A040,8,593.0,0.013490725126475547
DNg41,IN06B014,29,2150.0,0.013488372093023256
DNge054,IN14B004,44,3263.0,0.013484523444682808
DNg79,IN06A085,6,445.0,0.01348314606741573
DNa09,IN06A085,6,445.0,0.01348314606741573
DNa15,IN06A085,6,445.0,0.01348314606741573
DNge050,INXXX104,5,371.0,0.013477088948787063
DNfl025,IN19A006,85,6308.0,0.013474952441344324
DNut042,INXXX023,33,2449.0,0.01347488770926909
DNg04,AN18B020,19,1411.0,0.013465627214741318
DNg57,IN11A041,3,223.0,0.013452914798206279
DNp69,IN11A041,3,223.0,0.013452914798206279
DNa02,IN20A.22A003,25,1859.0,0.013448090371167294
DNxn153,IN06A005,38,2828.0,0.013437057991513438
DNp08,IN06A005,38,2828.0,0.013437057991513438
DNxn163,IN11A011,7,522.0,0.013409961685823755
DNd03,IN11A011,7,522.0,0.013409961685823755
DNp45,IN17A042,11,821.0,0.013398294762484775
DNg18,IN06A096,25,1871.0,0.013361838588989846
DNxn114,IN06A096,25,1871.0,0.013361838588989846
DNb05,IN14B001,32,2402.0,0.013322231473771857
DNxl082,IN12B014,14,1053.0,0.013295346628679962
DNg32,IN07B083,13,979.0,0.013278855975485188
DNp49,IN11B020,15,1130.0,0.01327433628318584
DNnt020,IN06A008,17,1281.0,0.01327088212334114
DNg89,IN06A004,21,1583.0,0.013265950726468731
DNg71,IN07B094,5,377.0,0.013262599469496022
DNp33,IN07B094,5,377.0,0.013262599469496022
DNg02,IN06A081,7,528.0,0.013257575757575758
DNa10,IN12A063,37,2793.0,0.013247404224847834
DNa04,IN12A063,37,2793.0,0.013247404224847834
DNxn152,INFST117,4,302.0,0.013245033112582781
DNa08,IN01A020,36,2718.0,0.013245033112582781
DNp13,INFST117,4,302.0,0.013245033112582781
DNxn151,IN06B054,14,1057.0,0.013245033112582781
DNg07,IN12A050,29,2192.0,0.01322992700729927
DNa16,IN12A060,10,756.0,0.013227513227513227
DNxn119,IN12A060,10,756.0,0.013227513227513227
DNxl117,IN12A003,15,1135.0,0.013215859030837005
DNg39,IN12A003,15,1135.0,0.013215859030837005
DNut058,IN06A100,4,303.0,0.013201320132013201
DNa15,IN06A100,4,303.0,0.013201320132013201
DNge111,IN06A100,4,303.0,0.013201320132013201
DNpe005,IN06A042,22,1667.0,0.013197360527894421
DNg08,IN06A042,22,1667.0,0.013197360527894421
DNb06,IN12A015,32,2426.0,0.013190436933223413
DNb09,IN12A008,38,2881.0,0.013189864630336688
DNg15,IN03B019,21,1593.0,0.013182674199623353
DNb05,IN08B068,39,2965.0,0.01315345699831366
DNp22,IN07B051,8,609.0,0.013136288998357963
DNge090,IN07B051,8,609.0,0.013136288998357963
DNge014,IN07B031,16,1220.0,0.013114754098360656
DNxn109,IN06A137,6,458.0,0.013100436681222707
DNut042,IN06A137,6,458.0,0.013100436681222707
DNg84,IN11A008,11,840.0,0.013095238095238096
DNp48,IN17A097,4,306.0,0.013071895424836602
DNnt015,INXXX023,32,2449.0,0.013066557778685178
DNa10,IN06A086,10,766.0,0.013054830287206266
DNg06,IN11B014,32,2454.0,0.013039934800325998
DNg98,IN17A045,4,307.0,0.013029315960912053
DNg15,IN08A029,4,307.0,0.013029315960912053
DNg96,IN08A029,4,307.0,0.013029315960912053
DNxl105,IN08A029,4,307.0,0.013029315960912053
DNa13,IN08A029,4,307.0,0.013029315960912053
DNae003,IN03B081,9,691.0,0.013024602026049204
DNp22,IN11A037,21,1613.0,0.013019218846869188
DNb01,IN07B019,24,1845.0,0.013008130081300813
DNa13,IN21A022,11,846.0,0.013002364066193853
DNp70,IN11A021,44,3387.0,0.012990847357543548
DNxn131,IN11A021,44,3387.0,0.012990847357543548
DNp59,IN18B038,26,2002.0,0.012987012987012988
DNg51,AN07B076,3,231.0,0.012987012987012988
DNp59,IN08B083,43,3312.0,0.012983091787439614
DNxn163,IN11A030,19,1464.0,0.012978142076502733
DNp66,IN11A030,19,1464.0,0.012978142076502733
DNg97,IN01A038,6,463.0,0.012958963282937365
DNg109,IN01A038,6,463.0,0.012958963282937365
DNg39,IN01A038,6,463.0,0.012958963282937365
DNp28,IN06A019,78,6028.0,0.012939615129396152
DNpe003,IN04B103,7,541.0,0.012939001848428836
DNb05,IN17A061,10,774.0,0.012919896640826873
DNp70,IN06B008,7,542.0,0.012915129151291513
DNxl014,IN20A.22A003,24,1859.0,0.012910166756320602
DNxn136,IN06B058,15,1163.0,0.012897678417884782
DNp18,IN12A063,36,2793.0,0.01288936627282492
DNxn187,IN17A069,10,776.0,0.01288659793814433
DNp08,IN19B091,8,621.0,0.01288244766505636
DNnt013,IN06A082,12,932.0,0.012875536480686695
DNge035,IN08A002,140,10877.0,0.012871196101866324
DNa04,IN06A061,15,1166.0,0.012864493996569469
DNp22,IN11B018,5,389.0,0.012853470437017995
DNp73,IN11B018,5,389.0,0.012853470437017995
DNge094,IN12A008,37,2881.0,0.012842762929538355
DNp57,IN12A008,37,2881.0,0.012842762929538355
DNg02,IN03B046,10,779.0,0.012836970474967908
DNa05,IN12A061,36,2805.0,0.012834224598930482
DNg106,IN07B038,22,1715.0,0.01282798833819242
DNg24,IN17A118,4,312.0,0.01282051282051282
DNp26,IN06A011,16,1248.0,0.01282051282051282
DNxl127,IN13B006,30,2340.0,0.01282051282051282
DNp06,IN11A014,6,469.0,0.01279317697228145
DNge140,IN04B006,30,2348.0,0.012776831345826235
DNut051,AN18B020,18,1411.0,0.012756909992912827
DNb07,IN19A142,22,1725.0,0.012753623188405797
DNg02,IN06B013,121,9496.0,0.012742207245155856
DNg70,IN18B049,8,628.0,0.012738853503184714
DNg38,IN03B035,28,2199.0,0.01273306048203729
DNae003,IN11B016,17,1336.0,0.012724550898203593
DNut062,IN11B016,17,1336.0,0.012724550898203593
DNxn114,IN11A031,20,1572.0,0.01272264631043257
DNg111,IN08B075,10,786.0,0.01272264631043257
DNxn109,IN06A013,12,945.0,0.012698412698412698
DNb07,IN06A013,12,945.0,0.012698412698412698
DNg15,IN11A021,43,3387.0,0.012695600826690287
DNa08,IN19B067,24,1896.0,0.012658227848101266
DNge175,IN06A045,7,553.0,0.012658227848101266
DNp69,IN11A009,4,316.0,0.012658227848101266
DNut040,IN03B052,9,711.0,0.012658227848101266
DNxn187,IN03A045,16,1265.0,0.012648221343873518
DNge145,IN06A004,20,1583.0,0.012634238787113077
DNp03,IN11B014,31,2454.0,0.01263243683781581
DNg89,IN02A007,20,1584.0,0.012626262626262626
DNae002,IN12A054,47,3726.0,0.01261406333870102
DNg91,IN06A065,31,2458.0,0.012611879576891782
DNp51,IN06A019,76,6028.0,0.012607830126078301
DNb05,IN02A035,3,238.0,0.012605042016806723
DNxn168,IN17A084,3,238.0,0.012605042016806723
DNg39,IN02A035,3,238.0,0.012605042016806723
DNae003,IN11B017,45,3574.0,0.01259093452714046
DNxl106,IN12A036,63,5008.0,0.012579872204472844
DNa16,IN11B011,15,1193.0,0.012573344509639563
DNa15,IN11B011,15,1193.0,0.012573344509639563
DNnt015,IN06B040,28,2230.0,0.012556053811659192
DNut047,IN11A018,15,1195.0,0.012552301255230125
DNg82,IN11A018,15,1195.0,0.012552301255230125
DNg74,IN17A027,22,1753.0,0.012549914432401598
DNge148,IN06B052,22,1753.0,0.012549914432401598
DNb01,IN02A043,13,1036.0,0.012548262548262547
DNa05,IN03B070,18,1436.0,0.012534818941504178
DNg08,IN06A020,14,1117.0,0.012533572068039392
DNit007,IN12A063,35,2793.0,0.012531328320802004
DNg27,IN07B030,14,1118.0,0.012522361359570662
DNp47,IN01A020,34,2718.0,0.012509197939661517
DNg01,IN07B066,5,400.0,0.0125
DNp34,IN07B066,5,400.0,0.0125
DNa15,IN06A002,56,4481.0,0.0124972104440973
DNb02,IN06A002,56,4481.0,0.0124972104440973
DNa01,IN12A008,36,2881.0,0.012495661228740022
DNp17,IN06A008,16,1281.0,0.01249024199843872
DNge140,IN18B038,25,2002.0,0.012487512487512488
DNut042,IN06A022,26,2085.0,0.012470023980815348
DNp31,IN08B035,4,321.0,0.012461059190031152
DNg17,IN00A043,7,562.0,0.012455516014234875
DNp07,IN08B051,82,6605.0,0.012414837244511734
DNa15,IN06A110,5,403.0,0.01240694789081886
DNpe055,IN12A015,30,2426.0,0.01236603462489695
DNxn102,IN12A015,30,2426.0,0.01236603462489695
DNg43,IN09A002,88,7124.0,0.012352610892756879
DNg15,IN04B006,29,2348.0,0.012350936967632026
DNxn122,IN12A054,46,3726.0,0.012345679012345678
DNp07,IN03B034,24,1945.0,0.012339331619537276
DNg96,IN12A003,14,1135.0,0.012334801762114538
DNg27,IN11A001,80,6489.0,0.012328556017876406
DNge118,IN12A035,19,1543.0,0.012313674659753726
DNg92,IN00A040,14,1138.0,0.012302284710017574
DNb01,IN00A040,14,1138.0,0.012302284710017574
DNpe025,IN06B054,13,1057.0,0.01229895931882687
DNp02,IN11A030,18,1464.0,0.012295081967213115
DNxn183,IN06B036,13,1058.0,0.012287334593572778
DNg15,IN06B043,47,3831.0,0.012268337248760116
DNg07,IN02A013,13,1060.0,0.012264150943396227
DNb07,IN02A013,13,1060.0,0.012264150943396227
DNfl041,IN14B004,40,3263.0,0.01225865767698437
DNut054,IN18B039,19,1551.0,0.012250161186331399
DNa10,IN06A054,4,327.0,0.012232415902140673
DNp49,IN06B077,42,3442.0,0.01220220801859384
DNge016,IN11A036,3,246.0,0.012195121951219513
DNxn125,IN11A036,3,246.0,0.012195121951219513
DNae002,IN11A035,16,1312.0,0.012195121951219513
DNa12,IN11A035,16,1312.0,0.012195121951219513
DNge084,IN11A036,3,246.0,0.012195121951219513
DNg37,IN06A016,4,328.0,0.012195121951219513
DNg12,IN11A036,3,246.0,0.012195121951219513
DNa09,IN06A016,4,328.0,0.012195121951219513
DNp37,IN06A039,8,656.0,0.012195121951219513
DNut037,IN11A036,3,246.0,0.012195121951219513
MDN,INXXX341,5,411.0,0.012165450121654502
DNp43,INXXX341,5,411.0,0.012165450121654502
DNp31,IN06B053,16,1316.0,0.0121580547112462
DNp31,IN01A020,33,2718.0,0.012141280353200883
DNit003,IN06A076,8,660.0,0.012121212121212121
DNg08,IN06A076,8,660.0,0.012121212121212121
DNp18,IN06A076,8,660.0,0.012121212121212121
DNg99,IN06B055,24,1982.0,0.012108980827447022
DNp73,IN06B055,24,1982.0,0.012108980827447022
DNge004,IN06B040,27,2230.0,0.01210762331838565
DNpe010,IN03B086,11,911.0,0.012074643249176729
DNg68,IN04B046,5,415.0,0.012048192771084338
DNg32,IN11B017,43,3574.0,0.012031337437045327
DNa05,IN06A061,14,1166.0,0.012006861063464836
DNge090,IN02A007,19,1584.0,0.011994949494949494
DNp60,IN12A002,8,667.0,0.01199400299850075
DNp22,IN06A022,25,2085.0,0.011990407673860911
DNa08,IN03B074,15,1251.0,0.011990407673860911
DNg17,IN03B037,7,586.0,0.011945392491467578
DNxn109,IN06A067,10,838.0,0.011933174224343675
DNp06,IN11A015,3,252.0,0.011904761904761904
DNxl123,IN03A057,5,420.0,0.011904761904761904
DNge028,IN03A009,6,504.0,0.011904761904761904
DNg03,IN10B006,27,2272.0,0.011883802816901408
DNge114,IN02A021,4,337.0,0.011869436201780416
DNxl068,INXXX095,18,1517.0,0.011865524060646011
DNg108,IN08B039,3,253.0,0.011857707509881422
DNht001,IN12A046,6,506.0,0.011857707509881422
DNut051,IN06A059,4,338.0,0.011834319526627219
DNge091,IN06A059,4,338.0,0.011834319526627219
DNxn118,IN06A059,4,338.0,0.011834319526627219
DNge093,IN06A059,4,338.0,0.011834319526627219
DNut040,IN06A002,53,4481.0,0.01182771702744923
DNxl111,IN04B081,21,1776.0,0.011824324324324325
DNp22,IN12A054,44,3726.0,0.011808910359634998
DNa15,IN07B086,24,2033.0,0.011805213969503197
DNxn168,IN17A040,7,593.0,0.011804384485666104
DNa09,IN06A019,71,6028.0,0.011778367617783676
DNg92,IN03B005,77,6539.0,0.011775500841107202
DNp33,IN17B004,48,4077.0,0.01177336276674025
DNit007,IN14B003,3,255.0,0.011764705882352941
DNb06,IN14B003,3,255.0,0.011764705882352941
DNxl049,IN14B003,3,255.0,0.011764705882352941
DNp17,IN14B003,3,255.0,0.011764705882352941
DNg08,IN14B003,3,255.0,0.011764705882352941
DNxl105,IN14B003,3,255.0,0.011764705882352941
DNp26,IN11B011,14,1193.0,0.01173512154233026
DNa09,IN03B080,11,938.0,0.011727078891257996
DNbe005,IN06A116,27,2303.0,0.011723838471558836
DNge127,IN19A017,12,1024.0,0.01171875
DNa05,IN06A070,15,1280.0,0.01171875
DNa12,IN19A017,12,1024.0,0.01171875
DNge014,IN11A018,14,1195.0,0.011715481171548118
DNxl124,IN19A003,52,4442.0,0.01170643854119766
DNg21,IN03A003,11,940.0,0.011702127659574468
DNg49,IN03B022,27,2308.0,0.01169844020797227
DNxl063,IN23B043,6,513.0,0.011695906432748537
DNxn124,IN11B004,19,1626.0,0.011685116851168511
DNut042,IN12A035,18,1543.0,0.011665586519766688
DNut062,IN06B040,26,2230.0,0.011659192825112108
DNp07,IN09A006,17,1459.0,0.011651816312542838
DNa13,IN14B004,38,3263.0,0.011645724793135151
DNge006,IN06A013,11,945.0,0.01164021164021164
DNut046,IN06A020,13,1117.0,0.011638316920322292
DNut053,IN19B043,58,4987.0,0.011630238620413074
DNae003,IN03B076,5,430.0,0.011627906976744186
DNg91,IN03B076,5,430.0,0.011627906976744186
DNa05,IN03B076,5,430.0,0.011627906976744186
DNa16,IN03B005,76,6539.0,0.01162257225875516
DNp54,IN03B024,14,1205.0,0.011618257261410789
DNxn163,IN03B024,14,1205.0,0.011618257261410789
DNxn124,IN16B069,9,776.0,0.011597938144329897
DNit007,IN06A058,4,345.0,0.011594202898550725
untyped_720575941434874912,IN06A058,4,345.0,0.011594202898550725
DNg08,IN06A058,4,345.0,0.011594202898550725
DNge109,IN07B026,14,1208.0,0.011589403973509934
DNg38,IN21A017,11,950.0,0.011578947368421053
DNa09,IN03B066,87,7517.0,0.011573766130105094
DNp05,IN23B001,102,8819.0,0.01156593718108629
DNbe005,IN12A015,28,2426.0,0.011541632316570486
DNg106,IN12A015,28,2426.0,0.011541632316570486
DNut062,IN19A026,24,2082.0,0.011527377521613832
DNxl049,IN09A002,82,7124.0,0.011510387422796182
DNg93,IN09A002,82,7124.0,0.011510387422796182
DNb02,IN14B007,52,4522.0,0.011499336576735958
DNut042,IN07B033,25,2175.0,0.011494252873563218
DNp04,IN11A011,6,522.0,0.011494252873563218
DNpe039,IN11A011,6,522.0,0.011494252873563218
DNxn163,IN06B087,14,1218.0,0.011494252873563218
DNg01,IN07B031,14,1220.0,0.011475409836065573
DNa10,IN11B017,41,3574.0,0.011471740346950195
DNp18,IN12A059,31,2705.0,0.011460258780036968
DNge085,IN12A008,33,2881.0,0.011454356126345018
DNb05,IN19A010,65,5680.0,0.011443661971830986
DNxl112,IN10B006,26,2272.0,0.011443661971830986
DNa04,IN03B066,86,7517.0,0.011440734335506186
DNae002,INXXX023,28,2449.0,0.011433238056349531
DNge091,INXXX023,28,2449.0,0.011433238056349531
DNxn118,IN11A035,15,1312.0,0.011432926829268292
DNg41,IN11A034,6,525.0,0.011428571428571429
DNp33,IN17B001,12,1050.0,0.011428571428571429
DNb01,IN12A043,11,963.0,0.01142263759086189
DNp13,IN19B086,5,438.0,0.01141552511415525
DNp11,INXXX063,3,263.0,0.011406844106463879
DNp70,INXXX063,3,263.0,0.011406844106463879
DNg94,IN12A050,25,2192.0,0.011405109489051095
DNp13,IN17A078,13,1141.0,0.011393514460999123
DNxn168,IN13A038,9,791.0,0.011378002528445006
DNp47,IN06B013,108,9496.0,0.011373209772535805
DNa05,IN06A004,18,1583.0,0.011370814908401769
DNg42,IN06A004,18,1583.0,0.011370814908401769
DNg44,IN17A033,11,972.0,0.01131687242798354
DNg92,IN03B008,70,6186.0,0.011315874555447785
DNp67,IN08A011,10,884.0,0.011312217194570135
DNxl097,IN03B019,18,1593.0,0.011299435028248588
DNg38,IN19A015,85,7538.0,0.011276200583709206
DNg32,IN03B022,26,2308.0,0.011265164644714038
DNg106,IN06B063,4,356.0,0.011235955056179775
DNxn142,IN06A085,5,445.0,0.011235955056179775
DNxn152,IN06B063,4,356.0,0.011235955056179775
DNa07,IN06A085,5,445.0,0.011235955056179775
DNpe014,IN11B016,15,1336.0,0.01122754491017964
DNxn117,IN06A096,21,1871.0,0.01122394441475147
DNxn106,IN06A096,21,1871.0,0.01122394441475147
DNp53,IN19B071,9,804.0,0.011194029850746268
DNge071,IN06A090,11,985.0,0.01116751269035533
DNpe020,IN17A099,7,627.0,0.011164274322169059
DNa15,IN12A057,11,986.0,0.011156186612576065
DNg106,IN11B002,27,2421.0,0.011152416356877323
DNp66,IN08B085,3,269.0,0.011152416356877323
DNut040,IN11B002,27,2421.0,0.011152416356877323
DNut040,IN13A013,64,5743.0,0.011144001393000175
DNg108,IN17A081,4,359.0,0.011142061281337047
DNa10,IN06A019,67,6028.0,0.011114797611147977
DNpe005,IN06B008,6,542.0,0.01107011070110701
DNg03,IN06B008,6,542.0,0.01107011070110701
DNp49,IN06B008,6,542.0,0.01107011070110701
DNge083,IN03A045,14,1265.0,0.011067193675889328
DNpe004,IN06A097,8,723.0,0.011065006915629323
DNxn117,IN11B012,21,1899.0,0.011058451816745656
DNg32,IN12A018,12,1086.0,0.011049723756906077
DNxn176,IN07B033,24,2175.0,0.011034482758620689
DNp41,IN07B033,24,2175.0,0.011034482758620689
DNfl012,IN14B004,36,3263.0,0.011032791909285933
DNxl073,IN14B004,36,3263.0,0.011032791909285933
DNa09,IN07B098,17,1542.0,0.011024643320363165
DNge049,IN19A142,19,1725.0,0.011014492753623189
DNxn136,IN12A054,41,3726.0,0.011003757380568975
DNp06,IN19B084,3,273.0,0.01098901098901099
DNg92,IN06A037,4,364.0,0.01098901098901099
DNp03,IN06A065,27,2458.0,0.010984540276647681
DNge084,IN03B086,10,911.0,0.010976948408342482
DNp49,IN12B015,38,3462.0,0.01097631426920855
DNp53,IN07B092,10,912.0,0.010964912280701754
DNxl112,IN17A042,9,821.0,0.010962241169305725
DNut037,IN06A019,66,6028.0,0.010948905109489052
DNg08,IN08B091,27,2471.0,0.010926750303520841
DNp69,IN11A021,37,3387.0,0.010924121641570712
DNxn142,IN00A046,5,458.0,0.010917030567685589
DNg106,IN00A046,5,458.0,0.010917030567685589
DNxn142,IN11B011,13,1193.0,0.010896898575020955
DNp16,IN11B023,5,459.0,0.010893246187363835
DNut040,IN11A018,13,1195.0,0.010878661087866108
DNg17,IN03B005,71,6539.0,0.010857929346994954
DNa08,IN03B071,8,737.0,0.010854816824966078
DNg82,IN06A045,6,553.0,0.0108499095840868
DNp51,IN07B019,20,1845.0,0.01084010840108401
DNb03,IN07B067,3,277.0,0.010830324909747292
DNa09,IN07B086,22,2033.0,0.010821446138711265
DNut040,IN16B014,31,2866.0,0.010816468946266573
DNg96,IN19A003,48,4442.0,0.010805943268797838
DNxl105,IN01A038,5,463.0,0.01079913606911447
DNg13,IN01A038,5,463.0,0.01079913606911447
DNg37,INXXX104,4,371.0,0.01078167115902965
DNg99,IN06A020,12,1117.0,0.010743061772605193
DNp45,IN19A017,11,1024.0,0.0107421875
DNxn144,IN06A004,17,1583.0,0.010739102969046115
DNg36,IN06A004,17,1583.0,0.010739102969046115
DNg71,IN06A004,17,1583.0,0.010739102969046115
DNa06,IN02A007,17,1584.0,0.010732323232323232
DNxn124,IN03B075,4,374.0,0.0106951871657754
DNxl130,IN06A024,6,561.0,0.0106951871657754
DNg99,IN06A024,6,561.0,0.0106951871657754
DNxl080,IN20A.22A009,8,748.0,0.0106951871657754
DNg07,IN06A096,20,1871.0,0.010689470871191877
DNde001,IN17A007,19,1778.0,0.010686164229471317
DNpe031,IN05B032,17,1591.0,0.010685103708359522
DNp68,IN00A043,6,562.0,0.010676156583629894
DNb03,IN07B063,3,281.0,0.010676156583629894
DNa05,IN12A062,6,562.0,0.010676156583629894
DNp05,IN03B019,17,1593.0,0.010671688637790333
DNxl021,IN03B019,17,1593.0,0.010671688637790333
DNb07,IN06A039,7,656.0,0.010670731707317074
DNge035,IN09A002,76,7124.0,0.010668163952835485
DNxn151,IN23B001,94,8819.0,0.010658804853157955
DNg105,IN16B020,11,1033.0,0.010648596321393998
DNge032,IN16B020,11,1033.0,0.010648596321393998
DNbe002,IN06B019,41,3852.0,0.010643821391484943
DNge099,IN00A039,3,282.0,0.010638297872340425
DNxn154,IN00A039,3,282.0,0.010638297872340425
DNxn114,IN16B093,4,376.0,0.010638297872340425
DNp43,IN03A032,3,282.0,0.010638297872340425
DNpe039,IN11A021,36,3387.0,0.010628875110717449
DNp33,IN02A043,11,1036.0,0.010617760617760617
DNpe004,INXXX023,26,2449.0,0.010616578195181707
DNge037,IN19A015,80,7538.0,0.01061289466702043
DNg46,IN19B080,7,660.0,0.010606060606060607
DNg05,IN06A076,7,660.0,0.010606060606060607
DNp42,IN10B023,16,1509.0,0.010603048376408217
DNxn155,IN06B028,77,7270.0,0.010591471801925722
DNa15,IN02A049,7,661.0,0.01059001512859304
DNxl130,IN04B055,4,378.0,0.010582010582010581
DNg37,IN06A013,10,945.0,0.010582010582010581
DNg08,IN07B033,23,2175.0,0.010574712643678161
DNpe008,IN06A083,4,379.0,0.010554089709762533
DNg44,INXXX095,16,1517.0,0.01054713249835201
DNut058,IN00A040,12,1138.0,0.01054481546572935
DNg94,IN06A094,33,3130.0,0.010543130990415336
DNg07,IN11A037,17,1613.0,0.010539367637941723
DNg16,IN21A017,10,950.0,0.010526315789473684
DNp12,IN12A053,14,1333.0,0.010502625656414103
DNxn163,IN06B030,9,859.0,0.010477299185098952
DNb02,IN07B077,8,764.0,0.010471204188481676
DNp28,IN12A054,39,3726.0,0.010466988727858293
DNb07,IN12A058,7,669.0,0.01046337817638266
DNge175,IN12A058,7,669.0,0.01046337817638266
DNg75,IN19A006,66,6308.0,0.01046290424857324
DNg108,IN16B016,48,4590.0,0.01045751633986928
DNg27,IN11B004,17,1626.0,0.010455104551045511
DNxn183,IN19B089,3,287.0,0.010452961672473868
DNg74,IN17A049,15,1435.0,0.010452961672473868
DNxn187,IN12B014,11,1053.0,0.010446343779677113
DNb05,IN12B014,11,1053.0,0.010446343779677113
DNae002,IN06A011,13,1248.0,0.010416666666666666
DNb02,IN06B042,38,3652.0,0.0104052573932092
DNa16,IN06A079,9,865.0,0.010404624277456647
DNg89,IN14B007,47,4522.0,0.010393631136665192
DNg71,IN14B007,47,4522.0,0.010393631136665192
DNg92,IN00A057,26,2502.0,0.010391686650679457
DNge088,IN12A043,10,963.0,0.010384215991692628
DNg06,INFST022,3,289.0,0.010380622837370242
DNa09,INFST022,3,289.0,0.010380622837370242
DNge084,IN07B098,16,1542.0,0.010376134889753566
DNge060,IN04B008,7,675.0,0.01037037037037037
DNut054,IN12A035,16,1543.0,0.010369410239792612
DNb05,IN06B024,18,1736.0,0.010368663594470046
DNae002,w-cHIN,286,27612.0,0.010357815442561206
DNge015,IN27X014,23,2222.0,0.010351035103510351
DNg15,IN11A027,18,1742.0,0.010332950631458095
DNp31,IN07B086,21,2033.0,0.010329562223315297
DNxn153,IN11B002,25,2421.0,0.010326311441553077
DNp54,IN11A001,67,6489.0,0.01032516566497149
DNa15,IN18B020,49,4749.0,0.010317961676142346
DNb05,IN18B039,16,1551.0,0.010315925209542231
DNb01,IN18B039,16,1551.0,0.010315925209542231
