dn_group,muscle,indirect_fraction
DNxn136,iii4,0.0001351987279846177
DNge004,hg3,0.000135154208092522
DNge150,iii3,0.00013506228123018568
DNg75,hg1,0.0001348259411915255
DNut051,ps1,0.00013444116081515493
pIP9,b2,0.00013434938329392492
DNge073,iii4,0.00013432581299839625
DNp49,DVM3A,0.00013424372573125779
DNp28,DVM1A,0.00013421782338042263
DNp26,DVM2A,0.0001341923657085743
DNxl080,hg1,0.00013399349159063848
DNge083,b2,0.00013366076583341423
DNxn106,hg1,0.00013346888021522046
DNpe014,DVM1A,0.00013331687408945806
DNb01,i2,0.00013258531639711319
DNg37,b2,0.00013225202398738605
DNa07,ps1,0.00013200686065598078
DNxl114,hg3,0.00013154867953065293
DNge093,b2,0.00013140573435891314
DNp70,DVM3A,0.00013121402565624877
DNxn168,ps1,0.0001309858184289451
DNd03,hg1,0.00013043060611217584
DNd03,hg2,0.0001300679977073515
DNb03,DVM3A,0.00012986659404582015
DNxl080,iii3,0.00012976071698899994
DNnt020,b3,0.00012971012835694137
DNg04,DLM5,0.0001296495390331138
DNxn175,b3,0.00012958349760708616
DNg79,b3,0.00012925240421901547
DNg08,DVM3A,0.0001291358993928652
DNpe042,hg4,0.00012890427669761068
DNge004,b2,0.0001287134798436805
DNp01,ps1,0.0001286421523012936
DNut037,DVM1A,0.00012856304969326258
pIP9,iii4,0.00012828872087760113
DNg33,DLM1,0.00012825538368688773
DNxn113,i2,0.00012812361118563393
DNxn117,iii3,0.00012809225982559665
DNpe032,b3,0.00012804373026686314
DNge154,iii3,0.00012764311246609843
DNp11,DVM1A,0.00012736765733095914
DNp02,DLM1,0.00012728044428088453
untyped_720575941436586784,DLM5,0.0001272228957425768
DNxn159,i1,0.00012701878048685994
DNp51,i2,0.00012689403914622877
DNg01,DLM5,0.0001268672237552073
DNxl121,iii1,0.0001267400453168616
DNxl123,iii1,0.00012652102339197953
DNxn177,ps1,0.00012609228103096273
DNg111,i1,0.00012608420373961372
DNp68,DVM2A,0.00012607974543899015
DNht001,b2,0.00012578955786055304
DNut054,hg3,0.00012570060745022043
DNxn152,hg2,0.00012544802621421343
DNg03,b2,0.00012524986726456357
DNp49,DVM2A,0.00012512648755259122
untyped_720575941436586784,i1,0.00012504373522096343
DNp70,i1,0.0001250095904629157
DNp64,ps1,0.00012496474845470734
DNp28,iii1,0.00012479458742153067
DNa06,iii4,0.00012478986037766656
DNg01,DLM1,0.00012455733053465704
DNg41,DLM5,0.0001244357645031879
DNp69,b2,0.000124409890619708
DNg52,ps1,0.00012439584903920292
DNg48,hg2,0.00012427454732996134
DNge004,ps1,0.00012426449112760372
DNa07,iii3,0.00012423125711091983
DNxn109,b2,0.0001241286328620562
DNg98,hg4,0.00012399729578640417
DNge035,ps1,0.0001237481520444949
DNp02,hg4,0.00012366331014204655
DNp43,DVM2A,0.0001231291214053137
DNxn007,DVM2A,0.0001229911899220504
DNp12,hg3,0.00012290128390938704
DNd03,ps1,0.00012248696138275557
DNp02,b1,0.00012242038839344993
DNxn168,b2,0.00012230335657258416
DNxl130,b1,0.0001222235098977221
DNxn142,DLM1,0.0001220489853238269
DNge133,ps1,0.00012184951493514737
DNxn117,iii1,0.00012176213692755163
DNxn106,b2,0.00012159740098098783
DNxn153,DVM3A,0.00012154307951415445
DNxl108,hg1,0.00012122719861337614
DNge116,iii4,0.00012106255686369932
DNge131,b2,0.00012086875327945324
DNxn142,DVM3A,0.00012076110698647371
DNxn146,hg1,0.00012069347780535682
DNp73,DLM5,0.00012067151706754737
DNxn172,b2,0.00012059208908094508
DNxl096,hg3,0.0001205792400820095
DNg87,hg2,0.0001205164070303892
DNxn142,hg3,0.00012042691583657733
DNg106,DLM5,0.00012039327684338995
DNnt007,hg3,0.00012009716168321613
DNa16,DLM5,0.00011999300296471364
DNge085,hg2,0.00011996510861284428
DNp68,DLM5,0.00011990656927500587
DNp38,hg4,0.00011985702468574812
DNge128,ps1,0.00011953232847121645
DNa16,DLM1,0.00011951386032034713
DNge154,b2,0.00011941770715426133
DNg04,DLM1,0.00011908286910779201
DNb05,DVM3A,0.0001189123191764562
DNg46,b3,0.00011853371505145331
DNp10,iii3,0.00011827400378682571
DNxn118,hg1,0.00011821141412109521
DNxl106,i2,0.00011765410586648846
DNp06,DVM2A,0.00011761186116505314
DNpe016,i2,0.00011743447353745473
DNxn153,b3,0.00011739053949072264
DNde006,i2,0.00011724800511311046
DNp41,b1,0.00011722784742929295
DNut048,b1,0.00011718448992425252
DNg110,iii4,0.00011703947743163455
DNxn155,ps1,0.00011696410048248542
DNp43,DVM3A,0.0001168500309199848
DNa04,DVM3A,0.00011662646580357971
DNp68,DLM1,0.0001163370647844888
DNxn142,DLM5,0.00011620024463342534
DNge114,b1,0.00011613244259898176
DNp103,hg4,0.00011610115828104161
DNp73,DVM1A,0.00011590919411188106
DNpe011,hg1,0.0001158096440037665
DNg56,DVM2A,0.00011566675041105228
DNp72,DLM1,0.00011562164017333564
DNg01,i1,0.00011534977340217094
DNg91,DLM1,0.00011530673345830675
DNge007,hg4,0.0001152813343844537
DNg07,DVM2A,0.00011507380965073211
DNg108,iii3,0.00011502366828814837
DNg07,DVM3A,0.00011486469324679293
DNxn172,iii3,0.0001148539155931028
DNp07,b1,0.0001147049026565667
DNa05,DVM3A,0.00011454868809601131
DNxl102,hg2,0.0001145193880980835
DNut048,b2,0.00011420596440430574
DNg12,hg1,0.00011408769334765184
DNg37,DVM1A,0.0001139624809997773
DNxl112,b3,0.00011388120823406689
DNg108,i1,0.00011371920988995036
DNg97,hg3,0.00011349389208278989
DNp22,DVM3A,0.00011329234181670958
DNxn163,DVM1A,0.0001132418486256748
DNge050,ps1,0.00011319694908765675
MDN,iii4,0.00011309445271709423
DNp69,iii3,0.00011299014756754187
DNp12,i1,0.00011297370713586017
DNpe014,DLM5,0.00011281623451648491
DNp10,ps1,0.00011258903855627783
DNg93,b2,0.00011244689160288668
DNpe031,b3,0.00011236607093636815
DNg98,hg2,0.00011217224689229666
DNg18,i1,0.00011210695777771174
DNg09,hg1,0.00011209169163934162
DNxn171,DLM1,0.00011201997431678365
DNge038,hg4,0.00011196545755340837
DNp69,DVM2A,0.00011163815965052021
DNp42,b3,0.0001116184880874434
DNb05,DVM2A,0.00011144827882232369
DNg72,b2,0.00011114868446422902
DNa05,DVM2A,0.00011084788881737332
DNg20,hg3,0.00011073715662561276
untyped_720575941434874912,hg1,0.00011052290323109107
DNg45,DVM3A,0.00011012835807970044
DNp103,DLM5,0.00010974829394509017
DNp70,b3,0.00010954474995342444
DNge014,iii4,0.00010861138912312262
DNxn131,b3,0.00010859276727304223
DNp06,iii3,0.00010812318727930252
DNpe008,b1,0.00010784748459536626
DNa12,iii4,0.0001077959710910714
DNp54,ps1,0.00010762730183969316
DNge035,hg2,0.00010743808344514715
DNge050,iii4,0.00010733929096485054
DNxn187,i1,0.00010733259641508822
DNxn155,hg2,0.00010709754236443717
DNxn159,DVM3A,0.00010704127041923287
DNa03,i2,0.00010698657393753578
DNp02,DVM2A,0.00010694512721305242
DNxn152,hg4,0.00010687703781512264
DNxn179,hg1,0.00010671734127407016
DNxl125,iii1,0.00010669510539997946
DNxl080,b2,0.00010669100183779028
DNge090,i2,0.00010653014827535071
DNxl111,hg4,0.00010638339172014614
DNg105,i2,0.0001063727992898187
DNge049,iii3,0.00010633516967225813
DNp42,i1,0.00010628750913585898
DNpe025,hg3,0.0001062581509991899
DNge088,iii3,0.00010613904869832602
DNg42,DLM1,0.00010604738519484334
DNg68,DLM5,0.00010601482693079503
DNg56,b2,0.00010595130228235258
DNp72,DLM5,0.0001059495630187533
DNp04,b2,0.00010589435963201958
DNxl108,iii1,0.00010549610865774236
DNxl073,b3,0.00010537163558075126
DNge110,ps1,0.00010491222674794074
DNge099,ps1,0.00010488075204662528
DNpe004,i2,0.00010484594797775348
DNut054,hg2,0.00010456359481696522
DNb06,DLM1,0.00010452237104928788
DNpe042,DVM3A,0.000104420425652955
DNxn154,ps1,0.00010418086824393112
DNg65,hg3,0.00010412508090904435
DNp47,hg4,0.00010405432409020353
DNg55,iii1,0.00010380689831838783
DNp34,iii1,0.00010375871027348023
DNg75,hg2,0.0001034146871546278
DNxl080,hg2,0.00010338434564223688
DNge109,iii4,0.00010317420618209051
DNxn106,iii3,0.00010278053465149368
DNp10,DVM2A,0.00010253719533702605
DNg91,DLM5,0.00010240210216029367
DNpe031,b2,0.00010193749517189537
DNpe012,iii4,0.00010184124179767795
DNg71,DLM5,0.00010177233557465091
DNge035,iii4,0.00010171429936874833
aSP22,iii1,0.00010157646092388893
DNg24,i2,0.00010130683180525674
DNge148,hg4,0.00010123006198586553
DNxn172,DVM1A,0.00010109541831114091
DNp63,b2,0.00010107750178062273
DNxn178,DLM1,0.00010107012824314774
DNp55,i2,0.00010088312168081865
DNxn146,hg2,0.00010076657003594946
DNp04,DVM2A,0.0001007420084225294
DNa07,b1,0.00010065038281426436
DNp19,DVM3A,0.00010057460234067503
DNp07,DLM5,0.00010046646960593358
aSP22,DVM2A,0.00010044115639158868
DNxn176,iii1,0.00010009120737239851
DNp06,DVM3A,9.982068291448399e-05
DNxl080,DVM3A,9.972340139536129e-05
untyped_720575941436586784,hg1,9.968994288265647e-05
DNa07,DVM2A,9.965127288618501e-05
DNp46,hg3,9.961959364146014e-05
DNb03,b2,9.947706611291367e-05
DNg36,iii3,9.936019195383885e-05
DNp16,b2,9.932826079135743e-05
DNp103,DVM3A,9.932819023534783e-05
DNpe020,DLM1,9.92602950045143e-05
DNg32,DVM2A,9.917990868910262e-05
DNp67,DVM3A,9.915112605572162e-05
DNg106,ps1,9.911187321011899e-05
DNut048,b3,9.88584232182649e-05
untyped_720575941436586784,i2,9.883566779238359e-05
DNxn127,hg2,9.856880874403235e-05
DNge090,DLM1,9.851059180670372e-05
DNnt012,i1,9.849882162459077e-05
DNxn007,DVM3A,9.848859137155281e-05
DNxn106,b1,9.842255803995072e-05
DNxn181,DLM5,9.838730579925329e-05
DNxl112,b2,9.822835845142e-05
DNa01,hg3,9.819621933426727e-05
DNge129,iii1,9.814941298583959e-05
DNp41,i1,9.810168382030296e-05
DNpe042,b1,9.789753391450282e-05
DNxl100,iii1,9.778137304741305e-05
DNxn104,hg1,9.775002313916902e-05
DNxn122,DVM3A,9.765603136647614e-05
DNa14,iii4,9.765264649096958e-05
DNp71,hg2,9.764428718782677e-05
aSP22,hg1,9.762581512953894e-05
DNpe031,hg1,9.756472258467945e-05
DNg17,b2,9.731811600353285e-05
DNxn109,b1,9.727711422556984e-05
DNp23,DVM3A,9.715615828357454e-05
DNxl127,DLM5,9.70399455680059e-05
DNxn175,i2,9.693105691349735e-05
DNp04,hg2,9.690123437478472e-05
DNpe042,DLM5,9.684933897984247e-05
DNg106,DVM3A,9.644887954935801e-05
DNxl068,DLM5,9.640251708768864e-05
aSP22,i2,9.62444150820438e-05
DNge154,i2,9.623099089902449e-05
DNxn106,iii4,9.62186916101963e-05
DNa14,iii1,9.606720734018803e-05
DNp17,ps1,9.600141311559904e-05
DNge154,hg1,9.583767736127564e-05
DNxl114,hg4,9.565108344289585e-05
DNb09,b3,9.561225383852152e-05
DNxl134,hg2,9.518625792073716e-05
DNg59,iii4,9.512056570880101e-05
DNp12,DVM1A,9.500190530098348e-05
DNg59,DLM1,9.492829098095024e-05
DNb02,i1,9.491528600268777e-05
DNge032,hg1,9.478880348564506e-05
DNht001,iii4,9.47752773653765e-05
DNut062,iii3,9.46939692000385e-05
DNg111,b2,9.469223699010504e-05
DNut053,b2,9.462159270767409e-05
DNxn113,hg3,9.459393748906508e-05
DNp26,DLM5,9.416618183729303e-05
DNge092,hg2,9.39920004498045e-05
DNg11,i1,9.397528119439423e-05
DNp08,b3,9.390675824393569e-05
DNxn143,i1,9.382121125645034e-05
DNg45,ps1,9.368142064847814e-05
DNge095,iii4,9.362191894156607e-05
DNge154,iii4,9.35923340322848e-05
DNge049,hg2,9.357822890292326e-05
DNg36,i1,9.350378397635488e-05
DNxl108,b1,9.347948611650477e-05
DNg27,iii1,9.32890870115568e-05
DNge006,hg2,9.31244883500807e-05
DNxn181,i2,9.276923434448255e-05
DNa09,DVM1A,9.26237988297819e-05
DNge140,i2,9.260638141889778e-05
DNxn176,b3,9.259140806530683e-05
DNg59,iii1,9.216684349228664e-05
DNge071,hg1,9.215720166641385e-05
DNbe002,b2,9.214957663851647e-05
DNxl130,i1,9.199411891022119e-05
DNge093,i1,9.188082189482243e-05
DNg16,hg2,9.17764540534026e-05
DNg88,hg3,9.170356086525093e-05
DNg44,DLM5,9.16590121704096e-05
DNg30,iii1,9.147323972024033e-05
DNxn177,DLM1,9.145865401842365e-05
DNxn181,b3,9.143939911576315e-05
DNit005,b2,9.142323583255801e-05
DNxn172,DVM2A,9.13863733096898e-05
DNp07,iii1,9.129899271701109e-05
DNxn181,ps1,9.129264393676115e-05
DNp04,iii4,9.092591797549622e-05
DNxl117,hg1,9.088068862013185e-05
DNa01,b3,9.058002995228356e-05
DNut037,DVM2A,9.053591653542839e-05
DNg71,i2,9.053305254702486e-05
DNxl134,DVM2A,9.021742969490836e-05
DNxl129,b2,9.009846759222865e-05
DNge131,b1,9.007454072771599e-05
DNxn176,DLM1,9.003213665443566e-05
DNb09,b2,8.986080322258504e-05
DNg105,i1,8.985407884305662e-05
DNxl105,hg2,8.979868603070776e-05
DNb02,DLM5,8.979198567520806e-05
DNit007,b1,8.97312174881586e-05
DNpe008,b2,8.970801429701567e-05
untyped_720575941436586784,b3,8.962609869819263e-05
DNge093,b1,8.96114101241535e-05
DNd03,hg4,8.954404214809862e-05
DNut043,b2,8.928028863393466e-05
DNxn168,hg1,8.926181436173894e-05
DNxn136,b1,8.922893068847108e-05
DNp42,hg3,8.91837785656386e-05
DNge109,hg1,8.905793612714639e-05
DNpe012,i1,8.886935268232726e-05
DNxn146,iii4,8.855183572347096e-05
DNxl108,iii4,8.836107691643656e-05
DNnt011,b2,8.803681000934955e-05
DNxl130,hg4,8.78443040047818e-05
DNpe031,b1,8.784131337667856e-05
DNg73,hg3,8.781661332893839e-05
DNit003,iii3,8.757714418498903e-05
DNp73,iii1,8.738326709397765e-05
DNg92,iii1,8.729120548465306e-05
DNge071,iii4,8.728208190734318e-05
DNxn144,hg2,8.726158818447518e-05
DNp71,hg3,8.716714443627762e-05
DNg39,ps1,8.710771669614563e-05
DNg18,b3,8.702338302140102e-05
DNpe004,hg2,8.697181358258954e-05
DNp10,DLM5,8.688017146838244e-05
DNp34,hg2,8.680394590983305e-05
DNg96,hg3,8.680072049468401e-05
DNxn153,DVM1A,8.670688037327587e-05
DNge049,i1,8.629870012684796e-05
DNg106,DVM2A,8.62678320747515e-05
DNp55,hg1,8.623102811677801e-05
untyped_720575941606629485,i2,8.610708590319597e-05
DNde001,hg3,8.606893391994789e-05
DNxl049,iii4,8.600348606535991e-05
DNge093,hg4,8.587618800035034e-05
DNa12,iii1,8.55519651299433e-05
DNnt012,hg4,8.536836131741314e-05
DNge048,b1,8.521648341767752e-05
DNxn181,DVM1A,8.520940685910208e-05
DNpe039,b3,8.519635859165702e-05
untyped_720575941606629485,hg4,8.517818917461636e-05
DNxl120,iii1,8.506282458772764e-05
pIP9,DVM3A,8.49033596323144e-05
DNxn126,ps1,8.488864906984228e-05
DNut054,DVM1A,8.476778438804502e-05
DNge111,b3,8.467696738420608e-05
DNpe006,b2,8.446541169756544e-05
DNb06,DVM1A,8.438446503352572e-05
DNge116,hg2,8.41315288452194e-05
DNg70,iii1,8.395695591452536e-05
DNp45,DLM5,8.389810825936919e-05
DNxl111,b1,8.374724369111523e-05
DNxn113,ps1,8.372892980885233e-05
DNge133,b3,8.356838018876385e-05
DNge049,hg4,8.352324690267468e-05
DNpe011,i1,8.34101204556584e-05
DNut058,iii1,8.33757289658398e-05
DNg41,b2,8.336602892529627e-05
DNxn117,hg3,8.333887704213393e-05
DNbe007,hg4,8.321942464655713e-05
DNp41,b2,8.32083312108875e-05
DNp70,DVM2A,8.317673515911402e-05
DNg109,iii1,8.304551865471026e-05
DNxn130,b2,8.273944474840509e-05
DNge014,b1,8.242035092662916e-05
DNge109,b2,8.23861571232207e-05
DNp38,hg1,8.235754529643978e-05
DNg33,DLM5,8.199301207942214e-05
DNxn171,DLM5,8.196791185760929e-05
DNb09,DLM5,8.181186708681413e-05
DNp54,b2,8.172672222904871e-05
DNge109,b1,8.168463589247412e-05
DNp16,ps1,8.159180434239339e-05
DNp47,hg3,8.107044142489987e-05
DNg98,b1,8.086502472159327e-05
DNxn007,b1,8.085438718061055e-05
DNge145,iii4,8.08283923720704e-05
DNp20,hg4,8.060952959781203e-05
DNxl117,hg4,8.054938426552073e-05
DNpe054,iii3,8.052652224245248e-05
aSP22,i1,8.049653914655642e-05
DNg100,DVM3A,8.033286706864135e-05
DNxn177,iii3,7.986548248197875e-05
DNge145,hg2,7.985402726388912e-05
DNnt008,hg1,7.971589103547429e-05
DNxl093,ps1,7.968821898081096e-05
DNbe007,hg1,7.966835474053076e-05
DNpe001,i2,7.9382690278761e-05
DNp37,hg4,7.936687865122648e-05
DNa04,DVM2A,7.935638615222858e-05
DNb09,DVM1A,7.933328349654756e-05
DNpe012,hg4,7.914054344044141e-05
untyped_720575941434874912,ps1,7.899425456364426e-05
DNp23,DVM2A,7.896612864898459e-05
DNp38,hg2,7.879680633913563e-05
DNxn106,b3,7.878909805462577e-05
DNg46,iii4,7.878584453138719e-05
DNp38,b2,7.86651968854484e-05
DNxl121,hg2,7.861307771808003e-05
DNge006,hg3,7.847727550803292e-05
DNge116,b3,7.825525945626107e-05
DNpe013,b3,7.824292269332077e-05
DNxn144,iii4,7.823857981619513e-05
DNg87,iii3,7.822179510638863e-05
DNge049,b1,7.801547658672053e-05
DNge093,DLM5,7.798182552267039e-05
DNd03,b3,7.788880355760586e-05
DNxn159,DLM1,7.787972462490708e-05
DNxn144,b2,7.761652884515778e-05
DNd03,i1,7.756259744685376e-05
DNp70,DLM5,7.748350162202627e-05
DNge142,hg2,7.747707449247246e-05
DNp26,iii1,7.739878683220722e-05
DNxl049,hg2,7.733288376594356e-05
DNg68,hg2,7.729769940535465e-05
DNp72,iii4,7.713886996410696e-05
DNxl121,DVM1A,7.684336271491799e-05
DNge148,hg3,7.67800324824947e-05
DNxn173,i1,7.674933507508704e-05
DNg29,iii1,7.672063314104165e-05
DNbe007,hg2,7.645382410321101e-05
DNg52,hg3,7.643678677733515e-05
DNg97,iii4,7.637798095504409e-05
DNg56,iii4,7.632451250214562e-05
DNnt011,hg4,7.618559407052985e-05
DNg111,hg3,7.614462590497003e-05
DNbe002,hg4,7.611539770873957e-05
DNg30,i2,7.59870122889413e-05
DNg106,DLM1,7.593569801492009e-05
DNg111,ps1,7.591251929486492e-05
DNp47,DVM2A,7.586814255166081e-05
DNfl042,b2,7.584363923410701e-05
DNb04,b2,7.580988578500727e-05
DNge089,iii4,7.571943208039292e-05
DNxn176,hg2,7.571545821724559e-05
DNd04,iii1,7.566452433372585e-05
DNxn152,hg1,7.562688377693077e-05
DNp68,iii4,7.552869018841585e-05
DNxn104,hg4,7.550292382394826e-05
DNxl106,b2,7.547774302092133e-05
DNxn153,DVM2A,7.538010315466778e-05
DNp43,hg2,7.528611374753946e-05
DNge088,i1,7.527982198793405e-05
DNnt020,hg3,7.512723441641144e-05
DNge114,b3,7.509119520566095e-05
DNxn175,hg3,7.491819829203584e-05
DNxl111,b2,7.488804237664692e-05
DNge110,DLM1,7.486410206894103e-05
DNge110,hg1,7.484523441179372e-05
DNp70,iii3,7.48398550465209e-05
DNut050,b3,7.481337291889707e-05
DNxn175,i1,7.480693717071095e-05
DNge131,iii1,7.473277435254621e-05
DNg110,i1,7.471957611023416e-05
DNge089,i2,7.463044019230238e-05
DNg36,DLM1,7.454460141054217e-05
DNge035,DLM5,7.450377127360641e-05
DNg26,ps1,7.449888218999631e-05
DNp09,hg3,7.44022186811132e-05
DNge093,b3,7.431314087788047e-05
DNp41,iii1,7.411015393636818e-05
DNp34,hg4,7.404086723009942e-05
DNxn109,i2,7.374955162850996e-05
DNnt020,b2,7.370187586731314e-05
DNp69,b1,7.357112290507619e-05
DNxl121,hg3,7.356333530713148e-05
DNxn172,hg4,7.35397933482882e-05
DNbe005,DLM1,7.331806914244495e-05
DNge154,i1,7.321172359286512e-05
DNpe013,hg2,7.303808177555074e-05
DNg90,iii4,7.280837519664567e-05
DNxn172,DVM3A,7.268745941136955e-05
DNp103,DLM1,7.257549766119222e-05
DNg98,b2,7.25076339863468e-05
DNxl068,DLM1,7.245018738922657e-05
DNge093,iii4,7.225727395431976e-05
DNge142,iii1,7.224786798045682e-05
DNge050,iii1,7.218039251083514e-05
DNge154,b1,7.211469358519968e-05
DNg20,hg4,7.209205915390236e-05
DNge035,DLM1,7.195291914558499e-05
DNxl129,hg3,7.185868865236204e-05
DNge049,hg1,7.181199048427375e-05
DNpe014,b3,7.178943357787509e-05
DNp34,hg1,7.170333462317729e-05
DNxn179,DVM1A,7.147757045360949e-05
DNb02,DLM1,7.143740484278716e-05
DNge038,hg1,7.13194785104639e-05
DNp67,b2,7.124531364988764e-05
DNge154,hg4,7.117013649916588e-05
DNp15,b2,7.073358815142873e-05
DNae001,DVM1A,7.055219848406744e-05
DNxl134,DLM1,7.035053377679387e-05
DNxn176,DLM5,7.027875656799436e-05
DNg93,b3,7.024775705383417e-05
DNxn168,i2,7.02287836672194e-05
DNpe025,iii4,7.013792141544153e-05
DNge048,iii1,7.013375731229145e-05
DNp55,DVM1A,7.010421359965538e-05
DNp11,iii3,7.006004661057184e-05
DNge139,hg4,6.998184561754329e-05
aSP22,b3,6.997049820548244e-05
DNge092,b3,6.995430560764873e-05
DNnt020,i1,6.986011837516872e-05
DNp09,hg4,6.980563820991458e-05
DNge085,hg1,6.966665855572407e-05
DNxn173,hg2,6.959611217549215e-05
DNg46,hg4,6.95555815325308e-05
DNnt012,hg1,6.927735546807766e-05
DNxn144,b3,6.91866849630766e-05
DNge090,DLM5,6.913844785959052e-05
DNb09,DVM3A,6.904619757646582e-05
DNxl111,hg3,6.902824482177569e-05
DNxn125,DVM2A,6.89319932505878e-05
DNp73,DVM3A,6.888311691249397e-05
DNxl100,iii4,6.82097876502128e-05
DNxl113,iii4,6.816463355939637e-05
DNxn175,hg1,6.807716452155749e-05
DNp28,DVM2A,6.805123792819054e-05
DNp37,hg1,6.802133806580776e-05
DNxn162,iii1,6.798459663282004e-05
DNxn159,DVM2A,6.798414414579498e-05
DNxn159,iii1,6.785416416473045e-05
DNxn104,b3,6.782075562420094e-05
DNge093,i2,6.780847004643073e-05
DNpe025,hg2,6.779283894707807e-05
DNxl130,b3,6.77753786446405e-05
DNxn142,iii1,6.768395223016281e-05
DNg44,DLM1,6.766977582396866e-05
DNxn173,DVM2A,6.743417331162709e-05
DNa08,b1,6.741810336869437e-05
DNge053,i1,6.727589311214538e-05
DNp55,iii1,6.712658556230774e-05
DNxl112,b1,6.70661841571419e-05
DNg94,i2,6.698583689563534e-05
DNxl129,hg2,6.688905795657041e-05
DNp38,i2,6.683621642258911e-05
DNxn143,hg1,6.669466314853323e-05
DNg12,i1,6.652506635635143e-05
DNp67,iii1,6.652198701675873e-05
DNae002,DVM1A,6.648718061951942e-05
DNpe001,hg1,6.625321282411356e-05
DNge099,hg3,6.612666842678766e-05
DNxl120,iii3,6.59562218816484e-05
DNge099,iii1,6.589645334929294e-05
DNxn172,DLM5,6.581719737159644e-05
DNpe001,hg4,6.577932717782636e-05
untyped_720575941436586784,iii4,6.574234534072778e-05
DNg93,ps1,6.570395370887517e-05
DNxn172,DLM1,6.568949863580025e-05
DNge109,hg4,6.558515446653481e-05
DNp15,DVM1A,6.55047710952927e-05
DNge038,hg3,6.549263689516705e-05
DNp72,DVM1A,6.546788167381602e-05
DNge092,b2,6.543473489231913e-05
DNp63,b3,6.539571593645283e-05
DNge145,b2,6.53731576776583e-05
DNxl117,hg2,6.530505624397969e-05
DNge116,b1,6.530472332248936e-05
