Root ID,Top in/out region,Community labels,Predicted NT type,Predicted NT confidence,Verified NT type,Verified Neuropeptide,Body Part,Function,Flow,Super Class,Class,Sub Class,Hemilineage,Nerve,Soma side,Primary Cell Type,Alternative Cell Type(s),Cable length (nm),Surface area (nm^2),Volume (nm^3),neuron_type
720575941519451758,T1_PRONM,soma in VNC,ACH,0.82,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,20A.22A,,right,IN20A.22A076,IN20A.22A076,,,,IN
720575941519452014,T2_MESONM,soma in VNC,GLUT,0.92,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_contralateral_restricted,14A,,right,IN14A105,IN14A105,,,,IN
720575941519453038,LTCT.HTCT,soma in VNC,GABA,0.98,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,06B,,left,IN06B054,IN06B054,,,,IN
720575941519454574,AMNP.T3_METANM,soma in VNC,ACH,0.9,acetylcholine,,,proprioception,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_interconnecting,12A,,right,IN12A005,IN12A005,,,,IN
720575941519457902,ANM,soma in VNC,GABA,0.92,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_restricted,,,left,INXXX382,INXXX382,,,,IN
720575941519460974,T3_METANM,soma in VNC,GABA,0.96,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_bilateral_restricted,09A,,right,IN09A001,IN09A001,,,,IN
720575941519461742,ANM.AMNP,soma in VNC,GABA,0.96,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,05B,,right,IN05B028,IN05B028,,,,IN
720575941519462510,ANM,soma in VNC,GLUT,0.66,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_restricted,,,left,INXXX228,INXXX228,,,,IN
720575941519463790,T2_MESONM,soma in VNC,ACH,0.92,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,03A,,right,IN03A073,IN03A073,,,,IN
720575941519467630,T3_METANM,soma in VNC,GLUT,0.91,glutamate,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,02A,,right,IN02A014,IN02A014,,,,IN
720575941519468654,T1_PRONM,"CNS neuron,soma in VNC",ACH,0.95,,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,,,right,INXXX466,INXXX466,,,,IN
720575941519471470,T1_PRONM,soma in VNC,GLUT,0.96,,,,tactile,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_contralateral_restricted,14A,,left,IN14A013,IN14A013,,,,IN
720575941519472750,T3_METANM,soma in VNC,ACH,0.77,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_interconnecting,17A,,right,IN17A043,IN17A043,,,,IN
720575941519476334,T1_PRONM,soma in VNC,GLUT,0.92,,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_contralateral_restricted,14A,,right,IN14A002,IN14A002,,,,IN
720575941519478894,T3_METANM,soma in VNC,ACH,0.6,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_restricted,,,left,INXXX147,INXXX147,,,,IN
720575941519481710,T2_MESONM,soma in VNC,ACH,0.75,acetylcholine,,,tactile,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,17A,,left,IN17A079,IN17A079,,,,IN
720575941519482222,T1_PRONM,soma in VNC,GABA,0.99,gaba,,,proprioception,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_contralateral_restricted,13B,,left,IN13B055,IN13B055,,,,IN
720575941519484782,T3_METANM,soma in VNC,ACH,0.92,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_contralateral_interconnecting,10B,,right,IN10B014,IN10B014,,,,IN
720575941519489646,T3_METANM,soma in VNC,GLUT,0.78,,,,proprioception,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,21A,,right,IN21A009,IN21A009,,,,IN
720575941519492206,T3_METANM,soma in VNC,ACH,0.85,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_restricted,19B,,left,IN19B015,IN19B015,,,,IN
720575941519492718,T2_MESONM,soma in VNC,ACH,0.92,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,03A,,left,IN03A030,IN03A030,,,,IN
720575941519503214,T3_METANM,soma in VNC,GABA,0.95,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,19A,,right,IN19A045,IN19A045,,,,IN
720575941519786679,T3_METANM,soma in VNC,GABA,0.95,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,19A,,right,IN19A008,IN19A008,,,,IN
720575941519961271,T3_METANM,soma in VNC,ACH,0.93,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,04B,,left,IN04B063,IN04B063,,,,IN
720575941519967159,T1_PRONM,"glia,soma in VNC",GLUT,0.91,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_contralateral_restricted,14A,,left,IN14A081,IN14A081,,,,IN
720575941519973303,HTCT.UNASSIGNED,soma in VNC,GABA,0.98,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_interconnecting,03B,,left,IN03B072,IN03B072,,,,IN
720575941519977143,T3_METANM,soma in VNC,ACH,0.92,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_restricted,01A,,left,IN01A082,IN01A082,,,,IN
720575941519986615,INTTCT.HTCT,soma in VNC,GABA,0.98,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,06B,,right,IN06B081,IN06B081,,,,IN
720575941519987127,T1_PRONM,soma in VNC,GABA,0.98,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,09A,,right,IN09A033,IN09A033,,,,IN
720575941519992759,T2_MESONM,soma in VNC,GLUT,0.99,,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_contralateral_restricted,14A,,right,IN14A117,IN14A117,,,,IN
720575941519993527,LTCT.INTTCT,soma in VNC,GABA,1.0,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,05B,,right,IN05B057,IN05B057,,,,IN
720575941520021171,T2_MESONM,soma in VNC,ACH,0.93,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,01B,,right,IN20A.22A084,IN20A.22A084,,,,IN
720575941520027571,T3_METANM,soma in VNC,GABA,0.99,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_contralateral_restricted,13B,,right,IN13B048,IN13B048,,,,IN
720575941520029107,T2_MESONM,soma in VNC,ACH,0.95,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,20A.22A,,right,IN20A.22A030,IN20A.22A030,,,,IN
720575941520032691,T3_METANM,soma in VNC,ACH,0.94,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,20A.22A,,left,IN20A.22A077,IN20A.22A077,,,,IN
720575941520032951,T1_PRONM,soma in VNC,GABA,0.97,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_contralateral_restricted,12B,,right,IN12B062,IN12B062,,,,IN
720575941520043443,T2_MESONM,soma in VNC,ACH,0.88,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,20A.22A,,right,IN20A.22A072,IN20A.22A072,,,,IN
720575941520046007,T3_METANM,soma in VNC,ACH,0.86,,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,21A,,left,IN21A017,IN21A017,,,,IN
720575941520057783,T1_PRONM,"CNS neuron,soma in VNC",GLUT,0.98,glutamate,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_restricted,16B,,left,IN16B070,IN16B070,,,,IN
720575941520064435,HTCT,soma in VNC,GABA,0.96,,,,proprioception,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_interconnecting,03B,,right,IN03B069,IN03B069,,,,IN
720575941520072883,T1_PRONM,soma in VNC,GABA,0.97,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,19A,,left,IN19A020,IN19A020,,,,IN
720575941520129971,T3_METANM,soma in VNC,GABA,0.91,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_contralateral_restricted,12B,,left,IN12B027,IN12B027,,,,IN
720575941520130227,T3_METANM,soma in VNC,GLUT,0.8,glutamate,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,08A,,right,IN08A035,IN08A035,,,,IN
720575941520145331,T1_PRONM,soma in VNC,GABA,0.98,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,01B,,left,IN01B033,IN01B033,,,,IN
720575941520145587,T2_MESONM,soma in VNC,ACH,0.95,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,20A.22A,,left,IN20A.22A017,IN20A.22A017,,,,IN
720575941520156339,ANM,soma in VNC,GABA,0.94,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,,,right,INXXX360,INXXX360,,,,IN
720575941520179639,T1_PRONM.T3_METANM,soma in VNC,ACH,0.92,,,,,intrinsic,ventral_nerve_cord_intrinsic,,,,,left,AN10B046,AN10B046,,,,IN
720575941520182707,ANM.LTCT,soma in VNC,GABA,0.97,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,05B,,left,IN05B070,IN05B070,,,,IN
720575941520199278,ANM,soma in VNC,OCT,0.48,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_restricted,,,right,INXXX239,INXXX239,,,,IN
720575941520255223,WTCT,soma in VNC,GABA,0.99,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,11B,,right,IN11B014,IN11B014,,,,IN
720575941520283383,T2_MESONM,soma in VNC,ACH,0.92,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,03A,,left,IN03A087,IN03A087,,,,IN
720575941520284407,LTCT.INTTCT,soma in VNC,GABA,0.98,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,06B,,right,IN06B080,IN06B080,,,,IN
720575941520284919,AMNP.WTCT,soma in VNC,GABA,0.96,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,06B,,left,IN06B059,IN06B059,,,,IN
720575941520287991,T2_MESONM,soma in VNC,GABA,0.99,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,13A,,right,IN13A059,IN13A059,,,,IN
720575941520312823,T2_MESONM,soma in VNC,ACH,0.91,acetylcholine,,,tactile,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_bilateral_restricted,23B,,right,IN23B031,IN23B031,,,,IN
720575941520330487,T2_MESONM,soma in VNC,GABA,0.95,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,13A,,left,IN13A038,IN13A038,,,,IN
720575941520331511,HTCT.WTCT,soma in VNC,GABA,0.99,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,06A,,left,IN06A044,IN06A044,,,,IN
720575941520333047,HTCT,soma in VNC,GABA,0.98,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,06A,,left,IN06A019,IN06A019,,,,IN
720575941520337655,T1_PRONM.NTCT,soma in VNC,ACH,0.86,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,08B,,left,IN08B037,IN08B037,,,,IN
720575941520342263,T2_MESONM,soma in VNC,ACH,0.94,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,03A,,left,IN03A020,IN03A020,,,,IN
720575941520353783,T2_MESONM,soma in VNC,GABA,0.97,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,01B,,left,IN01B054,IN01B054,,,,IN
720575941520355575,T2_MESONM,soma in VNC,GABA,1.0,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_contralateral_restricted,13B,,left,IN13B042,IN13B042,,,,IN
720575941520358647,T2_MESONM,soma in VNC,ACH,0.93,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,ventral_nerve_cord_centripetal,ventral_nerve_cord_bilateral_interconnecting,10B,,left,IN10B038,IN10B038,,,,IN
720575941520361719,T1_PRONM,soma in VNC,ACH,0.93,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,03A,,right,IN03A094,IN03A094,,,,IN
720575941520367095,T1_PRONM,soma in VNC,ACH,0.92,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,03A,,right,IN03A066,IN03A066,,,,IN
720575941520406775,ANM,soma in VNC,GABA,0.98,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,05B,,left,IN05B091,IN05B091,,,,IN
720575941520535219,T1_PRONM,soma in VNC,ACH,0.94,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,20A.22A,,left,IN20A.22A085,IN20A.22A085,,,,IN
720575941520536755,T3_METANM,soma in VNC,ACH,0.93,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,20A.22A,,left,IN20A.22A064,IN20A.22A064,,,,IN
720575941520537011,T3_METANM,soma in VNC,ACH,0.93,,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,,,right,INXXX468,INXXX468,,,,IN
720575941520689143,T1_PRONM,soma in VNC,ACH,0.82,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,20A.22A,,right,IN20A.22A008,IN20A.22A008,,,,IN
720575941521020407,T3_METANM,soma in VNC,ACH,0.75,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,03A,,right,IN03A039,IN03A039,,,,IN
720575941521028855,T1_PRONM,soma in VNC,ACH,0.91,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,20A.22A,,right,IN20A.22A055,IN20A.22A055,,,,IN
720575941521029623,T3_METANM,soma in VNC,ACH,0.91,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,04B,,right,IN04B074,IN04B074,,,,IN
720575941521031927,LTCT,soma in VNC,ACH,0.88,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,ventral_nerve_cord_dorsal,ventral_nerve_cord_bilateral_interconnecting,11A,,right,IN11A021,IN11A021,,,,IN
720575941521047223,T3_METANM,soma in VNC,ACH,0.81,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,04B,,right,IN04B080,IN04B080,,,,IN
720575941521062391,T3_METANM,soma in VNC,ACH,0.76,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,23B,,right,IN23B058,IN23B058,,,,IN
720575941521065399,T2_MESONM,soma in VNC,GABA,0.96,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,01B,,right,IN01B092,IN01B092,,,,IN
720575941521069751,INTTCT.WTCT,soma in VNC,ACH,0.91,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_interconnecting,04B,,left,IN04B006,IN04B006,,,,IN
720575941521071543,T2_MESONM.WTCT,soma in VNC,ACH,0.95,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,18B,,left,GFC2,GFC2,,,,IN
720575941521072311,T3_METANM,soma in VNC,GABA,0.91,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,19A,,left,IN19A016,IN19A016,,,,IN
720575941521072823,T1_PRONM,soma in VNC,ACH,0.91,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,18B,,right,IN18B018,IN18B018,,,,IN
720575941521073591,T2_MESONM,soma in VNC,GABA,0.98,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,19A,,left,IN19A002,IN19A002,,,,IN
720575941521085111,T2_MESONM,soma in VNC,GABA,0.96,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_contralateral_restricted,12B,,right,IN12B049,IN12B049,,,,IN
720575941521090231,T2_MESONM.ANM,soma in VNC,GLUT,0.95,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,14B,,left,IN14B008,IN14B008,,,,IN
720575941521092023,T3_METANM,soma in VNC,ACH,0.86,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,04B,,left,IN04B074,IN04B074,,,,IN
720575941521095095,WTCT,soma in VNC,GLUT,0.97,glutamate,,,proprioception,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_interconnecting,16B,,left,IN16B079,IN16B079,,,,IN
720575941521095863,T1_PRONM,soma in VNC,ACH,0.95,,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_bilateral_interconnecting,02A,,right,IN02A015,IN02A015,,,,IN
720575941521101495,ANM.WTCT,"glia,soma in VNC",GLUT,0.97,glutamate,,,,intrinsic,ventral_nerve_cord_intrinsic,ventral_nerve_cord_dorsal,ventral_nerve_cord_ipsilateral_interconnecting,02A,,left,IN02A010,IN02A010,,,,IN
720575941521108151,ANM.T3_METANM,soma in VNC,ACH,0.82,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,18B,,left,IN18B055,IN18B055,,,,IN
720575941521110711,T2_MESONM,soma in VNC,ACH,0.93,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,18B,,left,IN18B012,IN18B012,,,,IN
720575941521146035,T3_METANM,soma in VNC,GLUT,0.64,glutamate,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,16B,,left,IN16B118,IN16B118,,,,IN
720575941521236915,T3_METANM.T2_MESONM,"glia,soma in VNC",ACH,0.86,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,18B,,left,IN18B038,IN18B038,,,,IN
720575941521239475,T3_METANM,soma in VNC,GABA,0.97,gaba,,,proprioception,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_restricted,19A,,right,IN19A060,IN19A060,,,,IN
720575941521242035,T3_METANM,soma in VNC,GLUT,0.79,glutamate,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,16B,,right,IN16B105,IN16B105,,,,IN
720575941521248179,T1_PRONM,"CNS neuron,soma in VNC",GABA,0.98,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,09A,,right,IN09A006,IN09A006,,,,IN
720575941521250227,T2_MESONM,soma in VNC,ACH,0.98,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,07B,,right,IN07B073,IN07B073,,,,IN
720575941521255859,T3_METANM,soma in VNC,ACH,0.79,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,04B,,left,IN04B096,IN04B096,,,,IN
720575941521256883,T3_METANM,soma in VNC,GABA,0.92,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_restricted,05B,,right,IN05B090,IN05B090,,,,IN
720575941521264563,T3_METANM,soma in VNC,GLUT,0.98,glutamate,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,08A,,right,IN08A035,IN08A035,,,,IN
720575941521273779,ANM,soma in VNC,ACH,0.81,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_restricted,,,left,INXXX353,INXXX353,,,,IN
720575941521454411,T3_METANM.T2_MESONM,soma in VNC,ACH,0.49,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,08B,,right,IN08B076,IN08B076,,,,IN
720575941521454923,HTCT.WTCT,soma in VNC,GLUT,0.94,glutamate,,,proprioception,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_interconnecting,02A,,right,IN02A040,IN02A040,,,,IN
720575941521456203,HTCT,soma in VNC,GABA,0.99,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_interconnecting,11B,,left,IN11B022,IN11B022,,,,IN
720575941521472691,HTCT,soma in VNC,GABA,0.94,gaba,,,proprioception,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,06B,,left,IN06B017,IN06B017,,,,IN
720575941521485643,WTCT,soma in VNC,GABA,0.99,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_contralateral_restricted,06B,,right,IN06B052,IN06B052,,,,IN
720575941521503819,WTCT,soma in VNC,ACH,0.87,acetylcholine,,,proprioception,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_interconnecting,17A,,right,IN17A095,IN17A095,,,,IN
720575941521508939,HTCT,soma in VNC,GABA,0.97,,,,proprioception,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_interconnecting,03B,,right,IN03B069,IN03B069,,,,IN
720575941521516107,T3_MVAC,soma in VNC,GABA,0.99,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,00A,,left,IN00A028,IN00A028,,,,IN
720575941521524299,T2_MESONM,soma in VNC,GLUT,0.94,,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_contralateral_restricted,14A,,right,IN14A010,IN14A010,,,,IN
720575941521525579,AMNP.LTCT,soma in VNC,GABA,0.97,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,00A,,left,IN00A025,IN00A025,,,,IN
720575941521555019,T2_MESONM,soma in VNC,GABA,0.98,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_contralateral_restricted,13B,,left,IN13B024,IN13B024,,,,IN
720575941521559883,T1_PRONM,soma in VNC,GABA,1.0,,,,proprioception,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_restricted,19A,,right,IN19A117,IN19A117,,,,IN
720575941521562955,T1_PRONM,soma in VNC,GLUT,0.94,glutamate,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,08A,,right,IN08A019,IN08A019,,,,IN
720575941521579083,T1_PRONM,soma in VNC,GABA,0.98,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_contralateral_restricted,13B,,right,IN13B081,IN13B081,,,,IN
720575941521587019,T3_METANM,soma in VNC,GLUT,0.82,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_restricted,21A,,left,IN21A041,IN21A041,,,,IN
720575941521588043,T3_METANM,soma in VNC,GLUT,0.96,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,21A,,left,IN21A102,IN21A102,,,,IN
720575941521595211,T3_METANM,soma in VNC,ACH,0.89,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,04B,,left,IN04B105,IN04B105,,,,IN
720575941521705207,T2_MESONM,soma in VNC,GABA,0.94,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,01B,,left,IN01B046,IN01B046,,,,IN
720575941521741239,T1_PRONM,"CNS neuron,soma in VNC",GABA,0.98,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,13A,,left,IN13A050,IN13A050,,,,IN
720575941521943731,T3_METANM,soma in VNC,GLUT,0.95,glutamate,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_bilateral_restricted,16B,,left,IN16B020,IN16B020,,,,IN
720575941521964023,T3_METANM,soma in VNC,GLUT,0.99,glutamate,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,16B,,right,IN16B086,IN16B086,,,,IN
720575941521977847,T2_MESONM,soma in VNC,ACH,0.84,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,03A,,right,IN03A047,IN03A047,,,,IN
720575941521986227,INTTCT,soma in VNC,GLUT,0.91,,,,,intrinsic,ventral_nerve_cord_intrinsic,ventral_nerve_cord_dorsal,ventral_nerve_cord_bilateral_interconnecting,07B,,right,IN07B031,IN07B031,,,,IN
720575941522089463,INTTCT,soma in VNC,ACH,0.61,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,08B,,right,IN08B051,IN08B051,,,,IN
