Root ID,Top in/out region,Community labels,Predicted NT type,Predicted NT confidence,Verified NT type,Verified Neuropeptide,Body Part,Function,Flow,Super Class,Class,Sub Class,Hemilineage,Nerve,Soma side,Primary Cell Type,Alternative Cell Type(s),Cable length (nm),Surface area (nm^2),Volume (nm^3),neuron_type
720575941536003314,GNG.NTCT,"CNS neuron,DNg10,soma in brain",GABA,0.97,,,,,intrinsic,descending,descending_neuron,,LB6,,right,DNg10,"DNg10,DNge087",,,,DN
720575941536048321,GNG.T1_PRONM,"CNS neuron,DNg62,soma in brain",ACH,0.82,,,,,intrinsic,descending,descending_neuron,,MX12__prim,,right,DNg62,"DNg62,DNge078,aDN2",,,,DN
720575941536140993,GNG.ANM,"CNS neuron,DNxn181,soma in brain",GABA,0.88,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNxn181,"DNg102,DNxn181",,,,DN
720575941536231105,SAD.INTTCT,"CNS neuron,soma in brain",GABA,0.89,,,,,intrinsic,descending,descending_neuron,,,,left,DNxn144,DNxn144,,,,DN
720575941536301288,IPS,"CNS neuron,soma in brain",GLUT,0.97,glutamate,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNb02,DNb02,,,,DN
720575941536326805,GNG.NTCT,"CNS neuron,DNnt008,soma in brain",ACH,0.88,,,,,intrinsic,descending,descending_neuron,,MX12,,left,DNnt008,"DNg12_a,DNnt008,MX12_L_5",,,,DN
720575941536580634,GNG.T2_MESONM,"CNS neuron,soma in brain",GABA,0.94,,,,,intrinsic,descending,descending_neuron,,MD3,,right,DNge129,DNge129,,,,DN
720575941536706753,FLA.ANM,"CNS neuron,soma in brain",GLUT,0.51,,CCAP,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNg80,DNg80,,,,DN
720575941536772378,AVLP,"CNS neuron,soma in brain",SER,0.58,,dNPF,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNp29,DNp29,,,,DN
720575941536778389,SPS.HTCT,"CNS neuron,soma in brain",ACH,0.93,,,,,intrinsic,descending,descending_neuron,,LB12,,left,DNg01,DNg01,,,,DN
720575941536972018,GNG.HTCT,"CNS neuron,DNg32,soma in brain",GABA,0.89,,,,,intrinsic,descending,descending_neuron,,LB3,,right,DNg32,"DNg32,DNge045",,,,DN
720575941537583336,SPS.INTTCT,"CNS neuron,soma in brain",GABA,0.95,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNp54,DNp54,,,,DN
720575941537638627,ICL.T3_METANM,"CNS neuron,soma in brain",ACH,0.94,,,,,intrinsic,descending,descending_neuron,,WEDd1,,right,DNa14,DNa14,,,,DN
720575941537703144,IPS.HTCT,"CNS neuron,soma in brain",ACH,0.91,,,,,intrinsic,descending,descending_neuron,,LB12,,left,DNg04,DNg04,,,,DN
720575941537710824,GNG.T2_MESONM,"CNS neuron,soma in brain",GABA,0.86,,,,,intrinsic,descending,descending_neuron,,MX3,,right,DNg98,DNg98,,,,DN
720575941537718653,GNG.UNASSIGNED,"CNS neuron,DNxn108,soma in brain",ACH,0.68,,,,,intrinsic,descending,descending_neuron,,MX12,,right,DNxn108,"DNg12_e,DNxn108,MX12_R_17",,,,DN
720575941537766632,VES.T1_PRONM,"CNS neuron,soma in brain",ACH,0.91,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNd05,DNd05,,,,DN
720575941537820658,GNG.NTCT,"CNS neuron,soma in brain",ACH,0.97,,,,,intrinsic,descending,descending_neuron,,LB7,,right,DNge095,DNge095,,,,DN
720575941537850600,SPS.INTTCT,"CNS neuron,soma in brain",GABA,0.92,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNp54,DNp54,,,,DN
720575941537912291,SPS,"CNS neuron,soma in brain",ACH,0.9,,,,,intrinsic,descending,descending_neuron,,PSp2,,right,DNpe012,DNpe012,,,,DN
720575941538209229,GNG.NTCT,soma in brain,GABA,1.0,,,,,intrinsic,descending,descending_neuron,,LB6,,left,DNg10,DNg10,,,,DN
720575941538218216,SAD.INTTCT,"CNS neuron,DNg08,soma in brain",GABA,0.99,,,,,intrinsic,descending,descending_neuron,,MX3,,left,DNg08,"DNg08,DNg08_a",,,,DN
720575941538221288,FLA.ANM,"CNS neuron,HuginVNC,soma in brain",SER,0.98,serotonin,"AstC,Hug",,,intrinsic,descending,descending_neuron,,MX0__prim,,left,DNg26,"DNg26,Hugin-VNC",,,,DN
720575941538255587,IPS.WTCT,"CNS neuron,soma in brain",ACH,0.91,,,,,intrinsic,descending,descending_neuron,,LB12,,right,DNg110,DNg110,,,,DN
720575941538336381,GNG,"CNS neuron,soma in brain",GABA,0.88,gaba,,,,intrinsic,descending,descending_neuron,,MD3,,right,DNg60,DNg60,,,,DN
720575941539028722,GNG.T1_PRONM,"CNS neuron,DNxl099,soma in brain",ACH,0.87,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNxl099,"DNge038,DNxl099",,,,DN
720575941539226866,SPS.INTTCT,"CNS neuron,soma in brain",ACH,0.94,,,,,intrinsic,descending,descending_neuron,,SMPpm1,,right,DNp63,DNp63,,,,DN
720575941539243669,GNG,"CNS neuron,DNnt016,soma in brain",GABA,0.96,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNnt016,"DNge143,DNnt016",,,,DN
720575941539264242,GNG.ANM,"CNS neuron,soma in brain",GLUT,0.92,,,,,intrinsic,descending,descending_neuron,,,,left,DNd04,DNd04,,,,DN
720575941539325333,GNG.T1_PRONM,"CNS neuron,DNfl040,soma in brain",ACH,0.83,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNfl040,"DNfl040,DNge022",,,,DN
720575941539407090,SPS.ANM,"CNS neuron,soma in brain",ACH,0.81,,,,,intrinsic,descending,descending_neuron,,PSp2,,left,DNpe011,DNpe011,,,,DN
720575941539552717,IPS.GNG,"DNxn115,soma in brain",ACH,0.86,,,,,intrinsic,descending,descending_neuron,,LB7,,left,DNxn115,"DNge089,DNxn115",,,,DN
720575941539809997,PLP.IPS,"CNS neuron,soma in brain",ACH,0.9,acetylcholine,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNp03,DNp03,,,,DN
720575941539816061,ICL.INTTCT,"CNS neuron,DNxn153,soma in brain",ACH,0.96,,,,,intrinsic,descending,descending_neuron,,PSp2,,right,DNxn153,"DNpe024,DNxn153",,,,DN
720575941540215501,AMMC.LTCT,CNS neuron,ACH,0.44,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNp01,"DNp01,GF,giant_fiber",,,,DN
720575941540246364,IPS.INTTCT,"CNS neuron,DNxn125,soma in brain",GABA,0.97,,,,,intrinsic,descending,descending_neuron,,MD3,,left,DNxn125,"DNge107,DNxn125",,,,DN
720575941540257741,IB.LAL,"CNS neuron,DNxn167,soma in brain",ACH,0.79,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNxn167,"DNpe027,DNxn167",,,,DN
720575941540269693,SMP.ANM,soma in brain,GABA,0.59,acetylcholine,,,,intrinsic,descending,descending_neuron,,SMPpv1,,left,oviDN,"oviDN,oviDNb",,,,DN
720575941540291789,T1_PRONM,"CNS neuron,DNxl110,soma in brain",ACH,0.88,,,,,intrinsic,descending,descending_neuron,,,,right,DNxl110,"DNge074,DNxl110",,,,DN
720575941540462285,GNG,"CNS neuron,DNxl067,soma in brain",ACH,0.81,,,,,intrinsic,descending,descending_neuron,,,,right,DNxl067,"DNde003,DNde004,DNxl067",,,,DN
720575941540466381,SPS.LTCT,"CNS neuron,soma in brain",GLUT,0.96,,,,,intrinsic,descending,descending_neuron,,PSp3,,left,DNp08,DNp08,,,,DN
720575941540535069,GNG.T1_PRONM,"CNS neuron,DNg12,soma in brain",ACH,0.95,,,,,intrinsic,descending,descending_neuron,,MX12,,left,DNg12,"DNg12,DNge020,MX12_L_21",,,,DN
720575941541271325,GNG.NTCT,"CNS neuron,soma in brain",ACH,0.9,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNg78,DNg78,,,,DN
720575941541726493,SAD.INTTCT,"CNS neuron,soma in brain",ACH,0.94,,,,,intrinsic,descending,descending_neuron,,LB7,,left,DNge091,DNge091,,,,DN
720575941542514268,GNG.T1_PRONM,soma in brain,ACH,0.93,,,,,intrinsic,descending,descending_neuron,,MX7__prim,,right,DNg43,DNg43,,,,DN
720575941542534236,AVLP.ANM,"CNS neuron,soma in brain",ACH,0.77,,,,,intrinsic,descending,descending_neuron,,PSp2,,left,DNp13,DNp13,,,,DN
720575941542584837,GNG.T1_PRONM,"CNS neuron,soma in brain",ACH,0.85,,,,,intrinsic,descending,descending_neuron,,,,right,DNge020,"DNge020,MX12_R_15",,,,DN
720575941542610437,AVLP.GNG,"CNS neuron,soma in brain",ACH,0.81,,,,,intrinsic,descending,descending_neuron,,SMPpv2_dorsal,,right,DNp23,DNp23,,,,DN
720575941542617117,IPS.HTCT,"CNS neuron,soma in brain",ACH,0.91,,,,,intrinsic,descending,descending_neuron,,PSp2,,right,DNp17,DNp17,,,,DN
720575941542664284,SPS.INTTCT,"CNS neuron,DNxn176,soma in brain",ACH,0.91,,,,,intrinsic,descending,descending_neuron,,PSp2,,right,DNxn176,"DNp102,DNxn176",,,,DN
720575941542676572,GNG,"AN01B014,CNS neuron,soma in brain",ACH,0.84,,,,,intrinsic,descending,descending_neuron,,LB23,,right,DNg85,"DNg85,LB23_R_19",,,,DN
720575941542733573,LAL.GNG,"CNS neuron,DNfl021,soma in brain",ACH,0.67,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNfl021,"DNde003,DNde004,DNfl021",,,,DN
720575941542885661,GNG,CNS neuron,ACH,0.77,,,,,intrinsic,descending,descending_neuron,,LB23,,right,DNg84,"DNg84,LB23_R_18",,,,DN
720575941542898205,GNG.T1_PRONM,"CNS neuron,soma in brain",GLUT,0.94,,,,,intrinsic,descending,descending_neuron,,,,right,DNd04,DNd04,,,,DN
720575941543045149,SPS.HTCT,"CNS neuron,soma in brain",ACH,0.93,,,,,intrinsic,descending,descending_neuron,,WEDd1,,left,DNa09,DNa09,,,,DN
720575941543092060,SMP.T1_PRONM,soma in brain,ACH,0.85,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNp14,DNp14,,,,DN
720575941543093021,GNG,"CNS neuron,DNxl073,soma in brain",ACH,0.82,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNxl073,"DNge042,DNxl073",,,,DN
720575941543108956,SIP.INTTCT,"ascending,sensory neuron",ACH,0.73,acetylcholine,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNp37,"DNp37,vpoDN",,,,DN
720575941543684357,IPS.HTCT,"CNS neuron,soma in brain",ACH,0.87,,,,,intrinsic,descending,descending_neuron,,,,left,DNg94,DNg94,,,,DN
720575941543962629,GNG.UNASSIGNED,"CNS neuron,DNg05,soma in brain",ACH,0.95,,,,,intrinsic,descending,descending_neuron,,LB12,,right,DNg05,"DNg05,DNg05_b",,,,DN
720575941545033916,GNG.NTCT,"CNS neuron,DNnt011,soma in brain",GABA,1.0,,,,,intrinsic,descending,descending_neuron,,LB6,,right,DNnt011,"DNge071,DNnt011",,,,DN
720575941545120361,T1_PRONM,"CNS neuron,soma in brain",ACH,0.94,,,,,intrinsic,descending,descending_neuron,,MX12,,left,DNg12,"DNg12,DNg12_e,MX12_L_22",,,,DN
720575941545273861,IPS.HTCT,"DNut042,soma in brain",ACH,0.82,,,,,intrinsic,descending,descending_neuron,,PSp2,,left,DNut042,"DNpe054,DNut042",,,,DN
720575941545312005,IPS.HTCT,"CNS neuron,soma in brain",ACH,0.84,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNp22,DNp22,,,,DN
720575941545418501,GNG,"ascending,soma in brain",ACH,0.66,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNg67,DNg67,,,,DN
720575941545432425,VES.T1_PRONM,"CNS neuron,soma in brain",ACH,0.96,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNb08,DNb08,,,,DN
720575941546194364,SAD.NTCT,,ACH,0.93,,,,,intrinsic,descending,descending_neuron,,LB7,,right,DNge145,DNge145,,,,DN
720575941546446697,SPS.GNG,"CNS neuron,soma in brain",ACH,0.93,,,,,intrinsic,descending,descending_neuron,,LB6,,right,DNg91,DNg91,,,,DN
720575941546513001,ICL.LTCT,"CNS neuron,soma in brain",ACH,0.83,,,,,intrinsic,descending,descending_neuron,,SMPpv2_ventral,,left,DNp70,DNp70,,,,DN
720575941546602345,AVLP.AMNP,"CNS neuron,soma in brain",GLUT,0.93,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNpe031,DNpe031,,,,DN
720575941546634428,AVLP.GNG,"CNS neuron,soma in brain",ACH,0.8,,,,,intrinsic,descending,descending_neuron,,SMPpv2_dorsal,,left,DNp23,DNp23,,,,DN
720575941546667452,SIP.T1_PRONM,"CNS neuron,soma in brain",ACH,0.86,,,,,intrinsic,descending,descending_neuron,,SMPpv2_dorsal,,right,DNp60,DNp60,,,,DN
720575941546668988,ICL.SMP,"CNS neuron,soma in brain",ACH,0.54,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNpe053,DNpe053,,,,DN
720575941546970292,IPS.NTCT,"CNS neuron,soma in brain",ACH,0.97,,,,,intrinsic,descending,descending_neuron,,PSp2,,right,DNp16,DNp16,,,,DN
720575941547317940,GNG.T1_PRONM,"CNS neuron,soma in brain",ACH,0.95,,,,,intrinsic,descending,descending_neuron,,MD3,,right,DNge032,DNge032,,,,DN
720575941547452084,SPS.LTCT,"CNS neuron,soma in brain",GLUT,0.92,,,,,intrinsic,descending,descending_neuron,,PSp3,,right,DNp49,DNp49,,,,DN
720575941547473268,GNG,"CNS neuron,DNnt008,soma in brain",ACH,0.88,,,,,intrinsic,descending,descending_neuron,,MX12,,left,DNnt008,"DNg12_a,DNnt008,MX12_L_6",,,,DN
720575941547718461,IPS.INTTCT,"CNS neuron,DNxn106,soma in brain",GABA,0.99,,,,,intrinsic,descending,descending_neuron,,LB6,,left,DNxn106,"DNg18_b,DNxn106",,,,DN
720575941547763060,T1_PRONM,"CNS neuron,DNfl037,soma in brain",ACH,0.96,,,,,intrinsic,descending,descending_neuron,,,,left,DNfl037,"DNfl037,DNge061,XD,synapseless_descending",,,,DN
720575941548066184,GNG.T2_MESONM,"CNS neuron,soma in brain",ACH,0.94,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNge073,DNge073,,,,DN
720575941548169608,IPS.INTTCT,"CNS neuron,soma in brain",ACH,0.91,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNp51,DNp51,,,,DN
720575941548170120,GNG.T1_PRONM,"CNS neuron,DNxl094,soma in brain",GLUT,0.83,,,,,intrinsic,descending,descending_neuron,,putative_primary,,midline,DNxl094,"DNde007,DNxl094",,,,DN
720575941548409377,SPS.ANM,"CNS neuron,DNxn128,soma in brain",ACH,0.92,,,,,intrinsic,descending,descending_neuron,,PSp2,,right,DNxn128,"DNpe018,DNxn128",,,,DN
720575941548641085,GNG,"CNS neuron,DNfl020,soma in brain",ACH,0.75,,,,,intrinsic,descending,descending_neuron,,,,right,DNfl020,"DNfl020,DNge057",,,,DN
720575941548655496,GNG.T2_MESONM,"CNS neuron,DNxl132,soma in brain",GABA,0.86,,,,,intrinsic,descending,descending_neuron,,MX3,,left,DNxl132,"DNge104,DNxl132",,,,DN
720575941549022497,IPS.HTCT,"CNS neuron,soma in brain",ACH,0.94,,,,,intrinsic,descending,descending_neuron,,PSp2,,left,DNpe054,DNpe054,,,,DN
720575941549156980,SPS.ANM,"CNS neuron,DNg02,soma in brain",ACH,0.95,acetylcholine,,,,intrinsic,descending,descending_neuron,,LB12,,right,DNg02,"DNg02,DNg02_b",,,,DN
720575941549490209,IPS.WTCT,"CNS neuron,soma in brain",ACH,0.9,acetylcholine,,,,intrinsic,descending,descending_neuron,,LB12,,right,DNg02,"DNg02,DNg02_a",,,,DN
720575941549506932,IPS.HTCT,"CNS neuron,soma in brain",ACH,0.89,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNb03,DNb03,,,,DN
720575941549788961,IPS.HTCT,"CNS neuron,soma in brain",ACH,0.96,,,,,intrinsic,descending,descending_neuron,,PSp2,,left,DNpe054,DNpe054,,,,DN
720575941550148724,GNG.T1_PRONM,"CNS neuron,soma in brain",GABA,0.97,,,,,intrinsic,descending,descending_neuron,,MD3,,left,DNg31,DNg31,,,,DN
720575941550165054,GNG.NTCT,"CNS neuron,soma in brain",GABA,0.99,,,,,intrinsic,descending,descending_neuron,,LB6,,right,DNg10,DNg10,,,,DN
720575941550196797,VES,"CNS neuron,DNxl082,soma in brain",ACH,0.92,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNxl082,"DNbe007,DNxl082",,,,DN
720575941550401086,GNG.T1_PRONM,"CNS neuron,DNfl024,soma in brain",ACH,0.85,,,,,intrinsic,descending,descending_neuron,,MX12,,right,DNfl024,"DNfl024,DNge001,MX12_R_19",,,,DN
720575941550561341,AVLP.ANM,"CNS neuron,DNxn189,soma in brain",ACH,0.73,,,,,intrinsic,descending,descending_neuron,,SMPpv2_ventral,,right,DNxn189,"DNpe052,DNxn189",,,,DN
720575941550687805,GNG.T1_PRONM,"CNS neuron,soma in brain",ACH,0.9,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNge050,DNge050,,,,DN
720575941550794751,IPS.INTTCT,"CNS neuron,DNg36,soma in brain",ACH,0.67,,,,,intrinsic,descending,descending_neuron,,LB7,,right,DNg36,"DNg36,DNg36_a",,,,DN
720575941551093639,GNG.NTCT,"CNS neuron,soma in brain",ACH,0.92,,,,,intrinsic,descending,descending_neuron,,MX12,,left,DNg12,"DNg12,DNg12_c,MX12_L_11",,,,DN
720575941551193115,GNG.NTCT,"CNS neuron,soma in brain",GABA,0.99,,,,,intrinsic,descending,descending_neuron,,LB6,,right,DNg10,DNg10,,,,DN
720575941551414170,SAD.INTTCT,"CNS neuron,soma in brain",ACH,0.95,,,,,intrinsic,descending,descending_neuron,,LB7,,right,DNg07,DNg07,,,,DN
720575941551774526,LAL.VES,"CNS neuron,DNit013,soma in brain",ACH,0.77,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNit013,"DNit013,DNpe023",,,,DN
720575941551948543,SPS.INTTCT,"CNS neuron,soma in brain",ACH,0.96,,,,,intrinsic,descending,descending_neuron,,SMPpm1,,left,DNp63,DNp63,,,,DN
720575941551991295,GNG.T1_PRONM,"CNS neuron,soma in brain",ACH,0.89,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNg16,DNg16,,,,DN
720575941552002815,GNG,"ascending,soma in T1,soma in VNC,unusual ascending-then-descending morphology",ACH,0.89,,,,,intrinsic,descending,descending_neuron,,LB23,,right,DNg57,DNg57,,,,DN
720575941552009727,GNG.NTCT,"CNS neuron,soma in brain",GABA,0.98,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNg49,DNg49,,,,DN
720575941552017663,GNG.T3_METANM,"CNS neuron,DNxl100,soma in brain",GLUT,0.91,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNxl100,"DNge064,DNxl100",,,,DN
720575941552142727,LAL,"CNS neuron,soma in brain",ACH,0.77,,,,,intrinsic,descending,descending_neuron,,WEDd1,,left,DNa03,DNa03,,,,DN
720575941552163583,SPS.INTTCT,"CNS neuron,soma in brain",ACH,0.94,,,,,intrinsic,descending,descending_neuron,,PSp3,,left,DNpe022,DNpe022,,,,DN
720575941552584510,IPS.GNG,"CNS neuron,DNxn144,soma in brain",ACH,0.76,,,,,intrinsic,descending,descending_neuron,,LB7,,left,DNxn144,"DNge094,DNxn144",,,,DN
720575941552603966,SPS.INTTCT,"CNS neuron,soma in brain",ACH,0.9,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNp19,DNp19,,,,DN
720575941552726407,SAD.INTTCT,"CNS neuron,soma in brain",GABA,0.98,,,,,intrinsic,descending,descending_neuron,,MD3,,right,DNg99,DNg99,,,,DN
720575941552768062,GNG.SPS,"CNS neuron,DNxn172,soma in brain",GABA,0.84,,,,,intrinsic,descending,descending_neuron,,MD3,,right,DNxn172,"DNge135,DNxn172",,,,DN
720575941552863489,IPS.HTCT,"CNS neuron,soma in brain",ACH,0.94,,,,,intrinsic,descending,descending_neuron,,LB12,,left,DNg92,"DNg92,DNg92_b",,,,DN
720575941552907838,AVLP.GNG,"CNS neuron,PVLP117,soma in brain",ACH,0.85,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNp45,DNp45,,,,DN
720575941553550471,AMMC.IPS,"CNS neuron,DNxn109,soma in brain",ACH,0.93,,,,,intrinsic,descending,descending_neuron,,LB7,,left,DNxn109,"DNge111,DNxn109",,,,DN
720575941553551495,SAD.INTTCT,"CNS neuron,soma in brain",ACH,0.95,,,,,intrinsic,descending,descending_neuron,,LB7,,left,DNg07,DNg07,,,,DN
720575941553670791,LAL.T2_MESONM,"CNS neuron,soma in brain",ACH,0.94,,,,,intrinsic,descending,descending_neuron,,WEDd1,,right,DNa13,"DNa13,DNa13_b",,,,DN
720575941553786503,SPS.INTTCT,"CNS neuron,soma in brain",ACH,0.89,,,,,intrinsic,descending,descending_neuron,,WEDd1,,left,aSP22,"DNa12,aSP22",,,,DN
720575941553985875,SPS.WTCT,"CNS neuron,DNg02,soma in brain",ACH,0.95,acetylcholine,,,,intrinsic,descending,descending_neuron,,LB12,,left,DNg02,"DNg02,DNg02_h",,,,DN
720575941554109668,SAD.IPS,"CNS neuron,soma in brain",ACH,0.92,,,,,intrinsic,descending,descending_neuron,,LB7,,left,DNg51,DNg51,,,,DN
720575941554172807,SCL.GNG,"CNS neuron,soma in brain",ACH,0.73,,,,,intrinsic,descending,descending_neuron,,primary,,right,DNp44,DNp44,,,,DN
720575941554228481,GNG.INTTCT,"CNS neuron,DNnt013,soma in brain",ACH,0.67,,,,,intrinsic,descending,descending_neuron,,MX12,,left,DNnt013,"DNg12_e,DNnt013,MX12_L_10",,,,DN
720575941554354259,GNG.T1_PRONM,"CNS neuron,soma in brain",ACH,0.85,,,,,intrinsic,descending,descending_neuron,,MX12,,left,DNg12,"DNg12,DNg12_e,MX12_L_24",,,,DN
720575941554694372,IPS.INTTCT,"CNS neuron,soma in brain",ACH,0.67,,,,,intrinsic,descending,descending_neuron,,LB7,,right,DNg36,"DNg36,DNg36_a",,,,DN
720575941554701722,GNG.T1_PRONM,"CNS neuron,DNfl040,soma in brain",ACH,0.85,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNfl040,"DNfl040,DNge022",,,,DN
720575941554856019,SPS.HTCT,"CNS neuron,soma in brain",ACH,0.85,,,,,intrinsic,descending,descending_neuron,,PSp2,,left,DNpe054,DNpe054,,,,DN
720575941554888676,SAD.IPS,"CNS neuron,DNxn144,soma in brain",ACH,0.97,,,,,intrinsic,descending,descending_neuron,,LB7,,left,DNxn144,"DNge111,DNxn144",,,,DN
720575941554952858,VES.INTTCT,"CNS neuron,soma in brain",ACH,0.91,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNge053,DNge053,,,,DN
720575941555196929,GNG.T1_PRONM,"CNS neuron,DNfl012,soma in brain",GLUT,0.95,,,,,intrinsic,descending,descending_neuron,,MX12__prim,,right,DNfl012,"DNfl012,DNge123",,,,DN
720575941555393537,LAL.T2_MESONM,CNS neuron,ACH,0.78,,,,,intrinsic,descending,descending_neuron,,WEDd1,,left,DNa13,DNa13,,,,DN
720575941555461377,GNG.T1_PRONM,"CNS neuron,DNfl024,soma in brain",ACH,0.87,,,,,intrinsic,descending,descending_neuron,,MX12,,left,DNfl024,"DNfl024,DNge025,MX12_L_15",,,,DN
720575941555504467,WED.GNG,"CNS neuron,soma in brain",GABA,0.94,,,,,intrinsic,descending,descending_neuron,,MD3,,left,DNge127,DNge127,,,,DN
720575941555637331,ICL.LTCT,"CNS neuron,DNxn131,soma in brain",ACH,0.94,,,,,intrinsic,descending,descending_neuron,,SMPpv2_ventral,,right,DNxn131,"DNpe039,DNxn131",,,,DN
720575941555674340,IPS.HTCT,"CNS neuron,soma in brain",GLUT,0.86,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNg41,DNg41,,,,DN
720575941555710547,VES.T1_PRONM,"CNS neuron,soma in brain",ACH,0.93,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNp56,DNp56,,,,DN
720575941555742035,ICL.CAN,"CNS neuron,DNxn132,soma in brain",ACH,0.8,,,,,intrinsic,descending,descending_neuron,,DM6_central2,,left,DNxn132,"DNpe037,DNxn132",,,,DN
720575941556195300,GNG.T1_PRONM,"CNS neuron,soma in brain",GLUT,0.88,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNde001,DNde001,,,,DN
720575941556199652,GNG.IPS,"CNS neuron,DNxn109,soma in brain",ACH,0.93,,,,,intrinsic,descending,descending_neuron,,LB7,,right,DNxn109,"DNge115,DNxn109",,,,DN
720575941556283876,GNG,"CNS neuron,soma in brain",GLUT,0.96,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNge004,DNge004,,,,DN
720575941556379108,GNG.T1_PRONM,"CNS neuron,DNxl129,soma in brain",ACH,0.94,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNxl129,"DNge073,DNxl129",,,,DN
720575941556870884,GNG.NTCT,"CNS neuron,soma in brain",ACH,0.91,,,,,intrinsic,descending,descending_neuron,,LB12,,right,DNg110,DNg110,,,,DN
720575941556990735,GNG,"CNS neuron,DNfl032,soma in brain",GABA,0.74,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNfl032,"DNfl032,DNge146",,,,DN
720575941557316004,GNG.T3_METANM,"CNS neuron,soma in brain",ACH,0.89,acetylcholine,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNg14,DNg14,,,,DN
720575941557388708,IPS.HTCT,CNS neuron,ACH,0.89,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNb03,DNb03,,,,DN
720575941557413284,SPS.NTCT,"CNS neuron,DNut051,soma in brain",ACH,0.87,,,,,intrinsic,descending,descending_neuron,,LB12,,left,DNut051,"DNge030,DNut051",,,,DN
720575941557473572,GNG.AMNP,"CNS neuron,soma in brain",GLUT,0.92,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNde006,DNde006,,,,DN
720575941557512307,GNG.UNASSIGNED,"CNS neuron,soma in brain",ACH,0.87,,,,,intrinsic,descending,descending_neuron,,MX12,,right,DNg12,"DNg12,DNg12_a,MX12_R_41",,,,DN
720575941557838756,GNG.NO_CONS,"please delete,soma in brain",SER,0.42,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNg86,DNg86,,,,DN
720575941557943155,SPS.T1_PRONM,"CNS neuron,DNg37,soma in brain",GABA,0.98,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNg37,"DNg37,DNge043",,,,DN
720575941558189171,AMMC.INTTCT,"CNS neuron,soma in brain",ACH,0.95,,,,,intrinsic,descending,descending_neuron,,,,left,DNg07,DNg07,,,,DN
720575941558381860,AVLP.GNG,"CNS neuron,DNxn183,soma in brain",ACH,0.94,,,,,intrinsic,descending,descending_neuron,,DM6_central1,,right,DNxn183,"DNpe050,DNxn183",,,,DN
720575941558599972,SMP,"CNS neuron,DNxn177,soma in brain",ACH,0.56,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNxn177,"DNpe053,DNxn177",,,,DN
720575941558607396,PLP.SPS,"CNS neuron,soma in brain",ACH,0.92,acetylcholine,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNp03,DNp03,,,,DN
