source,target,weight,neuropil,nt_type,target_total_input,shrec_score
720575941457153094,720575941468897856,23,VNC_unassigned_R,,5313,0.4329004329004329
720575941457153094,720575941474574132,20,VNC_HTct_R,,4303,0.46479200557750405
720575941457153094,720575941474574132,32,VNC_WTct_R,,4303,0.7436672089240065
720575941457153094,720575941474574132,22,VNC_unassigned_R,,4303,0.5112712061352545
720575941457431280,720575941516770670,27,VNC_WTct_R,,5918,0.4562352145995268
720575941457431280,720575941643100754,45,VNC_WTct_R,,8670,0.5190311418685121
720575941457797360,720575941630940642,24,VNC_HTct_L,,5684,0.422237860661506
720575941457802480,720575941479658831,8,VNC_IntTct_R,,1708,0.468384074941452
720575941457802480,720575941516770670,26,VNC_IntTct_R,,5918,0.43933761405880367
720575941457930655,720575941468288375,26,VNC_WTct_R,,3743,0.6946299759551162
720575941457930655,720575941516770670,32,VNC_WTct_R,,5918,0.5407232173031429
720575941457979039,720575941458961604,13,VNC_WTct_R,,1340,0.9701492537313432
720575941457979039,720575941629172716,20,VNC_HTct_R,,4097,0.48816206980717597
720575941457979039,720575941629172716,62,VNC_WTct_R,,4097,1.5133024164022455
720575941458334163,720575941624155644,50,VNC_WTct_L,,5692,0.8784258608573436
720575941458353363,720575941475745898,34,VNC_WTct_R,,7388,0.46020573903627504
720575941458790726,720575941565378919,9,VNC_HTct_L,,2178,0.4132231404958678
720575941458873796,720575941489673420,24,VNC_WTct_L,,3793,0.6327445293962563
720575941459312966,720575941549822781,26,VNC_WTct_R,,4270,0.6088992974238876
720575941459312966,720575941624155644,23,VNC_WTct_L,,5692,0.4040758959943781
720575941459514512,720575941474574132,30,VNC_IntTct_R,,4303,0.697188008366256
720575941459514512,720575941474574132,25,VNC_WTct_R,,4303,0.5809900069718801
720575941459554960,720575941549822781,20,VNC_WTct_R,,4270,0.468384074941452
720575941459562640,720575941521196211,9,VNC_WTct_L,,2190,0.410958904109589
720575941459883846,720575941463144336,44,VNC_WTct_R,,4549,0.9672455484721917
720575941459883846,720575941479034563,63,VNC_WTct_R,,5233,1.2038983374737244
720575941459883846,720575941479034563,24,VNC_unassigned_R,,5233,0.45862793808522834
720575941459883846,720575941533190337,37,VNC_WTct_R,,4534,0.8160564622849581
720575941459883846,720575941583644382,33,VNC_WTct_R,,3889,0.848547184366161
720575941459883846,720575941596050112,55,VNC_WTct_R,,5583,0.9851334408024359
720575941459883846,720575941597489344,11,VNC_WTct_R,,1757,0.6260671599317018
720575941459883846,720575941624985226,4,VNC_WTct_R,,738,0.5420054200542005
720575941459906630,720575941530190027,4,VNC_WTct_R,,680,0.5882352941176471
720575941459906630,720575941566847847,12,VNC_WTct_L,,1840,0.6521739130434783
720575941459906630,720575941590220684,4,VNC_WTct_L,,648,0.6172839506172839
720575941459906630,720575941597489344,15,VNC_WTct_R,,1757,0.8537279453614115
720575941459906630,720575941603635190,13,VNC_WTct_R,,2413,0.5387484459179445
720575941459906630,720575941614289683,9,VNC_WTct_L,,593,1.5177065767284992
720575941459906630,720575941624985226,6,VNC_WTct_R,,738,0.8130081300813009
720575941459912262,720575941624985226,3,VNC_WTct_R,,738,0.40650406504065045
720575941459912262,720575941732789547,9,VNC_WTct_L,,1895,0.47493403693931396
720575941460235152,720575941463144336,46,VNC_WTct_R,,4549,1.0112112552209276
720575941460235152,720575941472734048,20,VNC_WTct_R,,1616,1.2376237623762376
720575941460235152,720575941479034563,66,VNC_WTct_R,,5233,1.2612268297343778
720575941460235152,720575941487139138,7,VNC_WTct_R,,905,0.7734806629834254
720575941460235152,720575941499558369,9,VNC_WTct_R,,929,0.9687836383207751
720575941460235152,720575941519783640,16,VNC_WTct_L,,3546,0.4512126339537508
720575941460235152,720575941530190027,7,VNC_WTct_R,,680,1.0294117647058822
720575941460235152,720575941533190337,67,VNC_WTct_R,,4534,1.4777238641376267
720575941460235152,720575941583644382,53,VNC_WTct_R,,3889,1.3628182051941373
720575941460235152,720575941590220684,3,VNC_unassigned_L,,648,0.4629629629629629
720575941460235152,720575941596050112,44,VNC_WTct_R,,5583,0.7881067526419488
720575941460235152,720575941597489344,23,VNC_WTct_R,,1757,1.3090495162208309
720575941460235152,720575941603635190,17,VNC_WTct_R,,2413,0.7045171985080813
720575941460235152,720575941614289683,3,VNC_WTct_R,,593,0.5059021922428331
720575941460235152,720575941624985226,3,VNC_WTct_R,,738,0.40650406504065045
720575941460235152,720575941640465439,19,VNC_WTct_R,,4273,0.444652468991341
720575941460384723,720575941560383347,8,VNC_WTct_L,,1027,0.7789678675754625
720575941460384723,720575941565105206,12,VNC_WTct_L,,1775,0.676056338028169
720575941460384723,720575941566847847,11,VNC_WTct_L,,1840,0.5978260869565217
720575941460384723,720575941590220684,4,VNC_WTct_L,,648,0.6172839506172839
720575941460571588,720575941456201887,25,VNC_WTct_L,,5339,0.4682524817381532
720575941460571588,720575941483845954,17,VNC_WTct_L,,3549,0.4790081713158636
720575941460571588,720575941630940642,41,VNC_HTct_L,,5684,0.7213230119634061
720575941460571588,720575941630940642,39,VNC_WTct_L,,5684,0.6861365235749473
720575941460885005,720575941547315060,22,VNC_WTct_L,,5135,0.4284323271665044
720575941461227152,720575941542412805,19,VNC_IntTct_L,,4250,0.4470588235294118
720575941461240019,720575941463144336,23,VNC_WTct_R,,4549,0.5056056276104638
720575941461240019,720575941583644382,28,VNC_WTct_R,,3889,0.7199794291591669
720575941461240019,720575941596050112,55,VNC_WTct_R,,5583,0.9851334408024359
720575941464073558,720575941468897856,23,VNC_WTct_R,,5313,0.4329004329004329
720575941464073558,720575941474574132,23,VNC_IntTct_R,,4303,0.5345108064141296
720575941464073558,720575941474574132,27,VNC_WTct_R,,4303,0.6274692075296305
720575941464768790,720575941456201887,22,VNC_HTct_L,,5339,0.4120621839295748
720575941464768790,720575941630940642,30,VNC_HTct_L,,5684,0.5277973258268824
720575941464860950,720575941458961604,14,VNC_WTct_R,,1340,1.0447761194029852
720575941464901398,720575941732789547,23,VNC_WTct_R,,1895,1.2137203166226913
720575941465484566,720575941655597785,37,VNC_WTct_R,,7277,0.5084512848701388
720575941467252189,720575941456201887,23,VNC_WTct_L,,5339,0.43079228319910096
720575941467252189,720575941732789547,8,VNC_IntTct_L,,1895,0.4221635883905013
720575941468245879,720575941643100754,53,VNC_WTct_R,,8670,0.6113033448673587
720575941468683997,720575941463144336,26,VNC_WTct_R,,4549,0.5715541877335678
720575941468683997,720575941533190337,27,VNC_WTct_R,,4534,0.5955006616674019
720575941468683997,720575941583644382,25,VNC_WTct_R,,3889,0.6428387760349704
720575941468683997,720575941596050112,41,VNC_WTct_R,,5583,0.7343722013254523
720575941468725259,720575941507955269,18,VNC_WTct_L,,4269,0.4216444132115249
720575941468725259,720575941519783640,16,VNC_WTct_L,,3546,0.4512126339537508
720575941468725259,720575941640465439,21,VNC_WTct_L,,4273,0.49145799204306106
720575941469045824,720575941521196211,26,VNC_WTct_L,,2190,1.187214611872146
720575941469045824,720575941521196211,19,VNC_unassigned_L,,2190,0.8675799086757991
720575941469045824,720575941624155644,23,VNC_WTct_L,,5692,0.4040758959943781
720575941469724125,720575941487139138,5,VNC_WTct_R,,905,0.5524861878453038
720575941470067063,720575941458961604,8,VNC_HTct_R,,1340,0.5970149253731344
720575941470077047,720575941483845954,17,VNC_HTct_L,,3549,0.4790081713158636
720575941470077047,720575941483845954,38,VNC_WTct_L,,3549,1.0707241476472247
720575941470077047,720575941630940642,48,VNC_HTct_L,,5684,0.844475721323012
720575941470077047,720575941630940642,88,VNC_WTct_L,,5684,1.5482054890921886
720575941470111863,720575941547394081,51,VNC_WTct_L,,6992,0.7294050343249427
720575941470474763,720575941479658831,9,VNC_WTct_L,,1708,0.5269320843091335
720575941470474763,720575941630940642,30,VNC_WTct_L,,5684,0.5277973258268824
720575941470474763,720575941732789547,11,VNC_WTct_L,,1895,0.5804749340369393
720575941470536715,720575941542328837,5,VNC_WTct_L,,481,1.0395010395010396
720575941470536715,720575941542328837,2,VNC_unassigned_L,,481,0.4158004158004158
720575941470536715,720575941560383347,17,VNC_WTct_L,,1027,1.6553067185978578
720575941470536715,720575941565105206,39,VNC_WTct_L,,1775,2.1971830985915495
720575941470536715,720575941566847847,8,VNC_HTct_L,,1840,0.43478260869565216
720575941470536715,720575941566847847,30,VNC_WTct_L,,1840,1.6304347826086956
720575941470536715,720575941573368719,3,VNC_WTct_L,,371,0.8086253369272237
720575941470536715,720575941590220684,18,VNC_WTct_L,,648,2.7777777777777777
720575941470536715,720575941590220684,3,VNC_unassigned_L,,648,0.4629629629629629
720575941470536715,720575941614289683,7,VNC_WTct_L,,593,1.1804384485666104
720575941471203447,720575941521196211,13,VNC_HTct_L,,2190,0.593607305936073
720575941471203447,720575941521196211,10,VNC_WTct_L,,2190,0.45662100456621
720575941472042282,720575941573368719,4,VNC_WTct_L,,371,1.078167115902965
720575941472042282,720575941645403000,22,VNC_WTct_L,,5129,0.42893351530512774
720575941472050218,720575941472734048,10,VNC_WTct_R,,1616,0.6188118811881188
720575941472050218,720575941487139138,9,VNC_WTct_R,,905,0.9944751381215469
720575941472050218,720575941499558369,6,VNC_WTct_R,,929,0.6458557588805167
720575941472050218,720575941499558369,4,VNC_unassigned_R,,929,0.4305705059203444
720575941472050218,720575941597489344,8,VNC_WTct_R,,1757,0.4553215708594195
720575941472050218,720575941603635190,19,VNC_WTct_R,,2413,0.7874015748031495
720575941472050218,720575941624985226,3,VNC_WTct_R,,738,0.40650406504065045
720575941472090922,720575941519783640,21,VNC_WTct_L,,3546,0.5922165820642978
720575941472090922,720575941534583786,37,VNC_WTct_L,,5271,0.7019540884082717
720575941472090922,720575941640465439,25,VNC_WTct_L,,4273,0.5850690381465012
720575941472090922,720575941645403000,24,VNC_WTct_L,,5129,0.46792747124195755
720575941473850720,720575941479658831,10,VNC_IntTct_L,,1708,0.5854800936768151
720575941473850720,720575941479658831,7,VNC_WTct_L,,1708,0.4098360655737705
720575941473850720,720575941732789547,8,VNC_IntTct_L,,1895,0.4221635883905013
720575941474334779,720575941732789547,11,VNC_IntTct_L,,1895,0.5804749340369393
720575941474337310,720575941521196211,23,VNC_WTct_L,,2190,1.0502283105022832
720575941474337310,720575941624155644,42,VNC_WTct_L,,5692,0.7378777231201686
720575941474394673,720575941565378919,11,VNC_HTct_L,,2178,0.5050505050505051
720575941474413873,720575941549822781,24,VNC_HTct_R,,4270,0.5620608899297423
720575941474413873,720575941549822781,38,VNC_IntTct_R,,4270,0.8899297423887589
720575941474413873,720575941655597785,58,VNC_WTct_R,,7277,0.7970317438504878
720575941474437681,720575941468288375,22,VNC_HTct_L,,3743,0.5877638258081752
720575941474437681,720575941479658831,10,VNC_HTct_L,,1708,0.5854800936768151
720575941474437681,720575941483845954,25,VNC_HTct_L,,3549,0.7044237813468582
720575941474447134,720575941463144336,35,VNC_WTct_R,,4549,0.7693998681028797
720575941474447134,720575941533190337,30,VNC_WTct_R,,4534,0.6616674018526687
720575941474447134,720575941583644382,39,VNC_WTct_R,,3889,1.002828490614554
720575941474447134,720575941596050112,72,VNC_WTct_R,,5583,1.2896292315959161
720575941474571572,720575941590220684,3,VNC_WTct_L,,648,0.4629629629629629
720575941474640682,720575941542328837,3,VNC_WTct_L,,481,0.6237006237006237
720575941474704948,720575941590220684,3,VNC_WTct_L,,648,0.4629629629629629
720575941474786625,720575941521196211,15,VNC_HTct_L,,2190,0.684931506849315
720575941474806068,720575941513173763,160,VNC_WTct_R,,5531,2.8927861146266496
720575941474806068,720575941516770670,81,VNC_WTct_R,,5918,1.3687056437985807
720575941474830644,720575941629172716,32,VNC_HTct_R,,4097,0.7810593116914816
720575941474935105,720575941629172716,23,VNC_HTct_R,,4097,0.5613863802782524
720575941474935105,720575941629172716,26,VNC_WTct_R,,4097,0.6346106907493287
720575941475696746,720575941547394081,60,VNC_WTct_L,,6992,0.8581235697940504
720575941476037406,720575941565378919,13,VNC_HTct_L,,2178,0.5968778696051423
720575941476452458,720575941565378919,16,VNC_HTct_L,,2178,0.7346189164370982
720575941477147678,720575941458961604,7,VNC_HTct_R,,1340,0.5223880597014926
720575941477166622,720575941542412805,17,VNC_NTct_L,,4250,0.4
720575941477297716,720575941630940642,32,VNC_NTct_L,,5684,0.5629838142153413
720575941477425770,720575941547315060,55,VNC_WTct_L,,5135,1.071080817916261
720575941477553376,720575941463144336,19,VNC_WTct_R,,4549,0.4176742141129918
720575941477553376,720575941507955269,24,VNC_WTct_L,,4269,0.5621925509486999
720575941477553376,720575941519783640,33,VNC_WTct_L,,3546,0.9306260575296108
720575941477553376,720575941530190027,5,VNC_WTct_R,,680,0.7352941176470588
720575941477553376,720575941533190337,22,VNC_WTct_R,,4534,0.4852227613586237
720575941477553376,720575941534583786,25,VNC_WTct_L,,5271,0.474293302978562
720575941477553376,720575941542328837,2,VNC_HTct_L,,481,0.4158004158004158
720575941477553376,720575941542328837,2,VNC_WTct_L,,481,0.4158004158004158
720575941477553376,720575941560383347,5,VNC_WTct_L,,1027,0.4868549172346641
720575941477553376,720575941583644382,23,VNC_WTct_R,,3889,0.5914116739521729
720575941477553376,720575941583644382,17,VNC_unassigned_R,,3889,0.4371303677037799
720575941477553376,720575941596050112,29,VNC_WTct_R,,5583,0.5194339960594662
720575941477553376,720575941624985226,3,VNC_HTct_R,,738,0.40650406504065045
720575941477553376,720575941624985226,3,VNC_WTct_R,,738,0.40650406504065045
720575941477573344,720575941459347411,63,VNC_WTct_L,,6237,1.0101010101010102
720575941477573344,720575941483845954,36,VNC_WTct_L,,3549,1.0143702451394758
720575941477884802,720575941456201887,27,VNC_HTct_L,,5339,0.5057126802772055
720575941477884802,720575941456201887,29,VNC_WTct_L,,5339,0.5431728788162578
720575941477884802,720575941624155644,26,VNC_WTct_L,,5692,0.4567814476458187
720575941477897346,720575941463144336,21,VNC_WTct_R,,4549,0.46163992086172784
720575941477897346,720575941472734048,14,VNC_WTct_R,,1616,0.8663366336633664
720575941477897346,720575941479034563,27,VNC_WTct_R,,5233,0.5159564303458819
720575941477897346,720575941487139138,11,VNC_WTct_R,,905,1.2154696132596685
720575941477897346,720575941499558369,21,VNC_WTct_R,,929,2.2604951560818085
720575941477897346,720575941530190027,23,VNC_WTct_R,,680,3.3823529411764706
720575941477897346,720575941533190337,30,VNC_WTct_R,,4534,0.6616674018526687
720575941477897346,720575941542328837,8,VNC_WTct_L,,481,1.6632016632016633
720575941477897346,720575941560383347,7,VNC_WTct_L,,1027,0.6815968841285297
720575941477897346,720575941565105206,16,VNC_WTct_L,,1775,0.9014084507042254
720575941477897346,720575941566847847,9,VNC_WTct_L,,1840,0.48913043478260876
720575941477897346,720575941573368719,8,VNC_WTct_L,,371,2.15633423180593
720575941477897346,720575941573368719,2,VNC_unassigned_L,,371,0.5390835579514826
720575941477897346,720575941583644382,36,VNC_WTct_R,,3889,0.9256878374903574
720575941477897346,720575941596050112,34,VNC_WTct_R,,5583,0.6089915815869604
720575941477897346,720575941597489344,43,VNC_WTct_R,,1757,2.44735344336938
720575941477897346,720575941603635190,34,VNC_WTct_R,,2413,1.4090343970161625
720575941477897346,720575941624985226,15,VNC_WTct_R,,738,2.0325203252032518
720575941478092963,720575941456201887,23,VNC_HTct_L,,5339,0.43079228319910096
720575941478544719,720575941468288375,15,VNC_WTct_R,,3743,0.4007480630510286
720575941479098819,720575941521196211,13,VNC_WTct_L,,2190,0.593607305936073
720575941479369346,720575941489673420,39,VNC_IntTct_L,,3793,1.0282098602689165
720575941479369346,720575941489673420,78,VNC_WTct_L,,3793,2.056419720537833
720575941479863491,720575941645041313,30,VNC_WTct_L,,6617,0.4533776635937736
720575941480410822,720575941629172716,18,VNC_WTct_R,,4097,0.4393458628264584
720575941481036797,720575941463144336,33,VNC_WTct_R,,4549,0.7254341613541437
720575941481036797,720575941596050112,31,VNC_WTct_R,,5583,0.5552570302704639
720575941481061629,720575941573368719,3,VNC_WTct_L,,371,0.8086253369272237
720575941482478778,720575941533190337,19,VNC_WTct_R,,4534,0.41905602117335683
720575941482478778,720575941583644382,40,VNC_WTct_R,,3889,1.0285420416559528
720575941482478778,720575941596050112,63,VNC_WTct_R,,5583,1.1284255776464267
720575941483838349,720575941655597785,36,VNC_HTct_R,,7277,0.49470935825202694
720575941484048390,720575941456201887,27,VNC_WTct_L,,5339,0.5057126802772055
720575941484346621,720575941456201887,27,VNC_HTct_L,,5339,0.5057126802772055
720575941484346621,720575941456201887,35,VNC_WTct_L,,5339,0.6555534744334145
720575941484346621,720575941459347411,51,VNC_WTct_L,,6237,0.8177008177008177
720575941484346621,720575941516770670,40,VNC_WTct_R,,5918,0.6759040216289287
720575941484346621,720575941580669817,27,VNC_HTct_R,,6173,0.4373886278956747
720575941484346621,720575941580669817,27,VNC_WTct_R,,6173,0.4373886278956747
720575941484663558,720575941479034563,30,VNC_WTct_R,,5233,0.5732849226065355
720575941484663558,720575941499558369,5,VNC_WTct_R,,929,0.5382131324004306
720575941484663558,720575941499558369,4,VNC_unassigned_R,,929,0.4305705059203444
720575941484663558,720575941507955269,23,VNC_WTct_L,,4269,0.5387678613258374
720575941484663558,720575941519783640,24,VNC_WTct_L,,3546,0.676818950930626
720575941484663558,720575941530190027,3,VNC_WTct_R,,680,0.4411764705882353
720575941484663558,720575941542328837,3,VNC_HTct_L,,481,0.6237006237006237
720575941484663558,720575941542328837,6,VNC_WTct_L,,481,1.2474012474012475
720575941484663558,720575941560383347,6,VNC_HTct_L,,1027,0.5842259006815969
720575941484663558,720575941560383347,13,VNC_WTct_L,,1027,1.2658227848101267
720575941484663558,720575941565105206,13,VNC_WTct_L,,1775,0.7323943661971831
